date,hospital_id,department,total_beds,occupied_beds,admissions,discharges,avg_length_of_stay,staff_on_duty,occupancy_rate
2023-07-20,4,ER,50,29,4,10,2,20,58.22
2023-07-21,4,ER,50,32,8,6,3,20,65.98
2023-07-22,4,ER,50,28,4,2,2,17,56.9
2023-07-23,4,ER,50,22,8,10,3,16,45.52
2023-07-24,4,ER,50,30,8,7,2,17,60.39
2023-07-25,4,ER,50,32,13,4,3,16,64.18
2023-07-26,4,ER,50,31,9,9,3,20,63.77
2023-07-27,4,ER,50,32,14,10,1,19,64.16
2023-07-28,4,ER,50,29,5,7,1,24,58.12
2023-07-29,4,ER,50,19,8,8,2,23,38.8
2023-07-30,4,ER,50,22,12,4,1,17,44.7
2023-07-31,4,ER,50,32,3,7,3,19,64.76
2023-08-01,4,ER,50,26,9,10,3,20,52.4
2023-08-02,4,ER,50,28,4,7,4,21,57.67
2023-08-03,4,ER,50,30,4,6,5,24,61.03
2023-08-04,4,ER,50,29,7,8,3,20,58.3
2023-08-05,4,ER,50,21,4,9,2,18,43.94
2023-08-06,4,ER,50,22,11,4,2,21,44.97
2023-08-07,4,ER,50,27,11,7,1,20,54.08
2023-08-08,4,ER,50,28,6,12,2,19,56.4
2023-08-09,4,ER,50,27,8,7,4,19,54.39
2023-08-10,4,ER,50,29,4,11,4,20,59.42
2023-08-11,4,ER,50,23,11,6,3,21,46.89
2023-08-12,4,ER,50,21,3,5,2,19,42.75
2023-08-13,4,ER,50,20,9,3,3,16,41.26
2023-08-14,4,ER,50,30,9,6,3,20,61.38
2023-08-15,4,ER,50,28,5,6,1,20,56.18
2023-08-16,4,ER,50,26,10,7,4,23,53.12
2023-08-17,4,ER,50,33,8,7,2,21,66.84
2023-08-18,4,ER,50,27,7,12,1,16,55.55
2023-08-19,4,ER,50,18,12,7,4,17,36.41
2023-08-20,4,ER,50,23,6,2,4,19,47.39
2023-08-21,4,ER,50,25,10,6,2,17,50.25
2023-08-22,4,ER,50,27,9,4,3,19,54.06
2023-08-23,4,ER,50,28,7,9,2,22,56.56
2023-08-24,4,ER,50,27,14,8,4,19,55.59
2023-08-25,4,ER,50,25,10,3,4,20,51.52
2023-08-26,4,ER,50,20,6,7,3,23,40.96
2023-08-27,4,ER,50,17,9,4,2,21,35.15
2023-08-28,4,ER,50,27,6,5,1,21,54.99
2023-08-29,4,ER,50,24,6,7,3,20,49.14
2023-08-30,4,ER,50,26,11,5,2,26,53.73
2023-08-31,4,ER,50,29,6,4,3,19,58.25
2023-09-01,4,ER,50,32,5,5,1,20,64.34
2023-09-02,4,ER,50,24,10,5,2,21,49.59
2023-09-03,4,ER,50,18,6,10,4,18,37.95
2023-09-04,4,ER,50,26,9,6,4,20,52.89
2023-09-05,4,ER,50,28,8,11,3,20,57.03
2023-09-06,4,ER,50,32,4,7,4,19,65.21
2023-09-07,4,ER,50,27,8,9,2,21,54.41
2023-09-08,4,ER,50,28,7,9,1,17,57.56
2023-09-09,4,ER,50,22,11,6,3,18,44.93
2023-09-10,4,ER,50,22,12,5,4,19,45.34
2023-09-11,4,ER,50,29,6,5,2,19,58.86
2023-09-12,4,ER,50,23,7,6,2,23,47.6
2023-09-13,4,ER,50,25,9,5,1,18,50.95
2023-09-14,4,ER,50,26,7,13,2,19,52.29
2023-09-15,4,ER,50,28,9,11,1,24,56.91
2023-09-16,4,ER,50,17,5,7,3,16,35.31
2023-09-17,4,ER,50,26,1,8,2,17,53.41
2023-09-18,4,ER,50,24,10,7,2,21,48.54
2023-09-19,4,ER,50,26,9,7,1,21,53.24
2023-09-20,4,ER,50,26,12,4,2,20,52.18
2023-09-21,4,ER,50,28,4,5,2,22,56.57
2023-09-22,4,ER,50,27,5,6,3,20,55.77
2023-09-23,4,ER,50,22,11,7,2,19,44.66
2023-09-24,4,ER,50,16,7,8,3,18,33.87
2023-09-25,4,ER,50,27,7,5,2,20,55.2
2023-09-26,4,ER,50,28,7,4,2,20,57.65
2023-09-27,4,ER,50,25,4,6,3,19,51.68
2023-09-28,4,ER,50,34,4,9,2,17,68.2
2023-09-29,4,ER,50,26,12,7,4,20,53.87
2023-09-30,4,ER,50,16,8,8,3,20,33.48
2023-10-01,4,ER,50,22,5,9,2,20,44.73
2023-10-02,4,ER,50,30,6,10,3,20,60.11
2023-10-03,4,ER,50,29,4,7,4,19,59.0
2023-10-04,4,ER,50,30,10,5,1,23,61.05
2023-10-05,4,ER,50,28,10,7,3,24,56.8
2023-10-06,4,ER,50,27,5,10,2,20,54.89
2023-10-07,4,ER,50,24,4,8,3,22,49.53
2023-10-08,4,ER,50,22,9,7,3,18,44.53
2023-10-09,4,ER,50,28,10,8,4,22,57.56
2023-10-10,4,ER,50,29,12,8,2,17,59.84
2023-10-11,4,ER,50,27,5,7,2,17,55.29
2023-10-12,4,ER,50,27,11,3,2,19,55.78
2023-10-13,4,ER,50,29,9,7,2,20,58.82
2023-10-14,4,ER,50,18,5,2,2,17,37.72
2023-10-15,4,ER,50,22,9,7,3,21,45.23
2023-10-16,4,ER,50,26,8,10,4,19,53.75
2023-10-17,4,ER,50,30,4,4,2,19,61.94
2023-10-18,4,ER,50,27,13,6,2,21,54.26
2023-10-19,4,ER,50,31,8,8,2,20,62.32
2023-10-20,4,ER,50,27,5,6,2,18,54.67
2023-10-21,4,ER,50,22,5,8,2,18,45.82
2023-10-22,4,ER,50,19,10,6,3,20,38.11
2023-10-23,4,ER,50,26,4,9,1,20,53.71
2023-10-24,4,ER,50,30,9,7,2,19,60.87
2023-10-25,4,ER,50,28,12,6,3,24,57.83
2023-10-26,4,ER,50,29,10,8,1,18,59.7
2023-10-27,4,ER,50,27,3,8,2,18,54.66
2023-10-28,4,ER,50,28,7,8,1,22,56.0
2023-10-29,4,ER,50,22,9,7,3,19,44.79
2023-10-30,4,ER,50,25,5,12,5,21,51.29
2023-10-31,4,ER,50,26,5,7,3,19,53.74
2023-11-01,4,ER,50,26,15,4,3,19,53.32
2023-11-02,4,ER,50,32,8,7,3,22,65.55
2023-11-03,4,ER,50,29,9,5,1,21,58.64
2023-11-04,4,ER,50,25,11,8,1,23,50.76
2023-11-05,4,ER,50,23,6,4,3,20,47.55
2023-11-06,4,ER,50,32,11,10,4,22,64.59
2023-11-07,4,ER,50,27,8,2,3,21,55.61
2023-11-08,4,ER,50,32,5,6,3,23,65.7
2023-11-09,4,ER,50,36,10,7,2,20,72.64
2023-11-10,4,ER,50,31,11,8,2,19,63.05
2023-11-11,4,ER,50,19,6,5,3,19,38.42
2023-11-12,4,ER,50,21,11,6,5,19,42.42
2023-11-13,4,ER,50,32,10,3,1,18,65.17
2023-11-14,4,ER,50,33,7,9,3,19,66.96
2023-11-15,4,ER,50,34,6,8,3,19,69.85
2023-11-16,4,ER,50,30,6,9,3,19,61.46
2023-11-17,4,ER,50,31,6,11,3,24,63.09
2023-11-18,4,ER,50,24,6,6,3,18,48.82
2023-11-19,4,ER,50,27,3,6,3,18,54.28
2023-11-20,4,ER,50,30,6,7,1,23,60.48
2023-11-21,4,ER,50,32,7,5,4,21,64.99
2023-11-22,4,ER,50,31,9,4,1,22,62.41
2023-11-23,4,ER,50,36,7,5,3,22,72.39
2023-11-24,4,ER,50,32,9,6,4,21,64.76
2023-11-25,4,ER,50,26,8,5,1,19,53.19
2023-11-26,4,ER,50,23,7,6,3,20,46.13
2023-11-27,4,ER,50,30,1,9,4,22,60.91
2023-11-28,4,ER,50,30,6,8,2,21,61.83
2023-11-29,4,ER,50,28,10,5,3,20,56.9
2023-11-30,4,ER,50,28,7,6,4,20,56.47
2023-12-01,4,ER,50,33,7,8,1,23,67.76
2023-12-02,4,ER,50,30,2,5,1,22,60.72
2023-12-03,4,ER,50,26,6,4,2,21,53.76
2023-12-04,4,ER,50,39,10,5,3,21,79.23
2023-12-05,4,ER,50,34,5,8,3,22,68.82
2023-12-06,4,ER,50,35,6,6,3,26,71.9
2023-12-07,4,ER,50,37,7,8,2,23,75.33
2023-12-08,4,ER,50,35,5,11,3,21,70.48
2023-12-09,4,ER,50,26,11,5,1,20,52.29
2023-12-10,4,ER,50,28,6,9,2,22,56.08
2023-12-11,4,ER,50,36,8,6,2,21,72.63
2023-12-12,4,ER,50,39,6,3,3,23,79.62
2023-12-13,4,ER,50,35,10,6,3,22,71.01
2023-12-14,4,ER,50,35,11,8,2,22,71.48
2023-12-15,4,ER,50,35,7,6,5,21,71.32
2023-12-16,4,ER,50,24,10,8,3,18,49.67
2023-12-17,4,ER,50,20,7,3,1,19,40.91
2023-12-18,4,ER,50,36,7,7,3,21,73.76
2023-12-19,4,ER,50,34,9,3,2,23,68.92
2023-12-20,4,ER,50,36,10,7,3,25,73.23
2023-12-21,4,ER,50,36,8,4,3,19,73.33
2023-12-22,4,ER,50,33,4,7,4,21,66.23
2023-12-23,4,ER,50,26,10,9,3,20,53.45
2023-12-24,4,ER,50,26,7,3,4,18,52.28
2023-12-25,4,ER,50,34,4,9,2,22,68.1
2023-12-26,4,ER,50,36,6,10,1,22,73.43
2023-12-27,4,ER,50,32,7,13,1,24,65.52
2023-12-28,4,ER,50,32,2,6,2,20,64.05
2023-12-29,4,ER,50,40,8,14,2,24,81.0
2023-12-30,4,ER,50,26,7,5,1,22,53.61
2023-12-31,4,ER,50,28,7,4,2,21,57.34
2019-01-01,4,General Ward,100,76,18,15,3,27,76.37
2019-01-02,4,General Ward,100,81,9,14,2,25,81.86
2019-01-03,4,General Ward,100,67,14,14,3,26,67.01
2019-01-04,4,General Ward,100,69,16,11,3,24,69.84
2019-01-05,4,General Ward,100,51,8,13,1,22,51.96
2019-01-06,4,General Ward,100,60,10,16,3,26,60.01
2019-01-07,4,General Ward,100,79,10,22,2,31,79.05
2019-01-08,4,General Ward,100,74,12,10,4,26,74.89
2019-01-09,4,General Ward,100,68,12,13,4,25,69.0
2019-01-10,4,General Ward,100,63,19,17,3,21,63.49
2019-01-11,4,General Ward,100,74,13,12,5,26,74.6
2019-01-12,4,General Ward,100,64,11,10,4,29,64.37
2019-01-13,4,General Ward,100,60,20,14,3,22,60.01
2019-01-14,4,General Ward,100,72,14,10,3,30,72.53
2019-01-15,4,General Ward,100,72,12,17,3,25,72.58
2019-01-16,4,General Ward,100,66,11,11,3,26,66.34
2019-01-17,4,General Ward,100,80,23,13,4,29,80.87
2019-01-18,4,General Ward,100,69,12,7,4,29,69.05
2019-01-19,4,General Ward,100,56,20,7,3,27,56.01
2019-01-20,4,General Ward,100,59,17,10,4,28,59.37
2019-01-21,4,General Ward,100,74,16,9,3,26,74.38
2019-01-22,4,General Ward,100,69,18,16,2,28,69.1
2019-01-23,4,General Ward,100,77,15,16,3,29,77.52
2019-01-24,4,General Ward,100,66,16,9,3,27,66.27
2019-01-25,4,General Ward,100,66,16,21,5,27,66.75
2019-01-26,4,General Ward,100,65,10,10,3,30,65.65
2019-01-27,4,General Ward,100,55,10,17,4,24,55.37
2019-01-28,4,General Ward,100,79,12,10,4,27,79.02
2019-01-29,4,General Ward,100,69,16,14,4,26,69.75
2019-01-30,4,General Ward,100,65,15,9,3,29,65.88
2019-01-31,4,General Ward,100,64,16,9,2,26,64.64
2019-02-01,4,General Ward,100,77,11,12,2,27,77.58
2019-02-02,4,General Ward,100,60,15,9,3,25,60.1
2019-02-03,4,General Ward,100,48,18,17,4,27,48.8
2019-02-04,4,General Ward,100,79,10,15,2,27,79.91
2019-02-05,4,General Ward,100,84,17,11,3,31,84.86
2019-02-06,4,General Ward,100,78,17,14,1,24,78.1
2019-02-07,4,General Ward,100,81,18,23,3,27,81.24
2019-02-08,4,General Ward,100,74,14,8,3,30,74.26
2019-02-09,4,General Ward,100,61,12,11,3,28,61.26
2019-02-10,4,General Ward,100,62,11,13,4,24,62.95
2019-02-11,4,General Ward,100,79,20,20,3,29,79.33
2019-02-12,4,General Ward,100,75,11,13,1,26,75.64
2019-02-13,4,General Ward,100,79,14,14,4,27,79.95
2019-02-14,4,General Ward,100,79,14,17,4,25,79.92
2019-02-15,4,General Ward,100,79,9,16,3,28,79.79
2019-02-16,4,General Ward,100,56,21,10,5,26,56.06
2019-02-17,4,General Ward,100,70,16,12,4,25,70.11
2019-02-18,4,General Ward,100,76,16,11,4,27,76.29
2019-02-19,4,General Ward,100,87,10,13,4,26,87.05
2019-02-20,4,General Ward,100,80,12,11,3,25,80.24
2019-02-21,4,General Ward,100,79,10,15,2,26,79.99
2019-02-22,4,General Ward,100,75,19,14,2,26,75.76
2019-02-23,4,General Ward,100,53,17,17,4,21,53.26
2019-02-24,4,General Ward,100,61,12,19,5,23,61.52
2019-02-25,4,General Ward,100,85,13,19,2,27,85.16
2019-02-26,4,General Ward,100,78,12,16,3,27,78.05
2019-02-27,4,General Ward,100,84,13,18,3,29,84.6
2019-02-28,4,General Ward,100,82,15,20,2,26,82.88
2019-03-01,4,General Ward,100,77,17,18,3,27,77.88
2019-03-02,4,General Ward,100,68,24,15,3,26,68.99
2019-03-03,4,General Ward,100,59,12,19,2,23,59.39
2019-03-04,4,General Ward,100,77,9,12,3,27,77.14
2019-03-05,4,General Ward,100,78,15,12,4,24,78.11
2019-03-06,4,General Ward,100,82,12,15,4,28,82.65
2019-03-07,4,General Ward,100,79,15,14,3,29,79.44
2019-03-08,4,General Ward,100,85,15,12,4,29,85.34
2019-03-09,4,General Ward,100,68,7,8,3,26,68.71
2019-03-10,4,General Ward,100,56,10,16,4,27,56.45
2019-03-11,4,General Ward,100,75,18,16,6,26,75.98
2019-03-12,4,General Ward,100,83,14,9,4,27,83.39
2019-03-13,4,General Ward,100,90,19,10,4,28,90.27
2019-03-14,4,General Ward,100,80,12,16,2,26,80.96
2019-03-15,4,General Ward,100,79,25,14,2,28,79.15
2019-03-16,4,General Ward,100,63,23,14,4,28,63.69
2019-03-17,4,General Ward,100,63,11,17,3,22,63.2
2019-03-18,4,General Ward,100,75,14,12,2,28,75.66
2019-03-19,4,General Ward,100,78,20,11,2,24,78.17
2019-03-20,4,General Ward,100,81,11,22,3,31,81.07
2019-03-21,4,General Ward,100,84,8,12,3,29,84.72
2019-03-22,4,General Ward,100,74,8,20,2,30,74.71
2019-03-23,4,General Ward,100,69,10,9,5,26,69.79
2019-03-24,4,General Ward,100,72,13,18,4,31,72.08
2019-03-25,4,General Ward,100,72,6,13,4,24,72.42
2019-03-26,4,General Ward,100,79,13,19,5,28,79.2
2019-03-27,4,General Ward,100,85,18,10,3,27,85.24
2019-03-28,4,General Ward,100,79,11,7,2,28,79.73
2019-03-29,4,General Ward,100,86,18,14,2,31,86.33
2019-03-30,4,General Ward,100,64,15,18,4,25,64.65
2019-03-31,4,General Ward,100,67,14,14,4,27,67.09
2019-04-01,4,General Ward,100,77,19,10,3,25,77.02
2019-04-02,4,General Ward,100,74,13,14,4,26,74.11
2019-04-03,4,General Ward,100,71,16,13,3,29,71.03
2019-04-04,4,General Ward,100,67,14,17,1,27,67.62
2019-04-05,4,General Ward,100,74,10,19,4,30,74.06
2019-04-06,4,General Ward,100,65,17,10,4,27,65.45
2019-04-07,4,General Ward,100,64,18,15,4,27,64.27
2019-04-08,4,General Ward,100,72,22,15,3,26,72.71
2019-04-09,4,General Ward,100,75,18,13,3,27,75.38
2019-04-10,4,General Ward,100,74,19,15,2,28,74.24
2019-04-11,4,General Ward,100,66,18,16,5,26,66.81
2019-04-12,4,General Ward,100,74,20,11,2,25,74.72
2019-04-13,4,General Ward,100,64,15,17,4,26,64.8
2019-04-14,4,General Ward,100,68,14,16,5,26,68.41
2019-04-15,4,General Ward,100,83,11,12,3,28,83.32
2019-04-16,4,General Ward,100,82,16,20,4,29,82.89
2019-04-17,4,General Ward,100,72,18,17,3,28,72.74
2019-04-18,4,General Ward,100,81,19,13,4,30,81.62
2019-04-19,4,General Ward,100,77,14,20,3,26,77.22
2019-04-20,4,General Ward,100,57,11,11,6,22,57.77
2019-04-21,4,General Ward,100,59,13,17,2,22,59.36
2019-04-22,4,General Ward,100,82,16,21,3,29,82.37
2019-04-23,4,General Ward,100,79,14,13,5,26,79.07
2019-04-24,4,General Ward,100,85,17,12,3,27,85.63
2019-04-25,4,General Ward,100,74,17,12,4,27,74.19
2019-04-26,4,General Ward,100,75,18,12,4,30,75.43
2019-04-27,4,General Ward,100,70,15,12,4,29,70.53
2019-04-28,4,General Ward,100,68,15,14,3,21,68.7
2019-04-29,4,General Ward,100,78,16,21,4,31,78.05
2019-04-30,4,General Ward,100,75,15,12,6,26,75.89
2019-05-01,4,General Ward,100,66,19,15,4,23,66.85
2019-05-02,4,General Ward,100,69,19,12,2,24,69.68
2019-05-03,4,General Ward,100,71,18,15,2,25,71.4
2019-05-04,4,General Ward,100,57,10,10,4,26,57.47
2019-05-05,4,General Ward,100,55,15,13,4,24,55.97
2019-05-06,4,General Ward,100,70,21,18,4,26,70.97
2019-05-07,4,General Ward,100,78,13,9,2,26,78.85
2019-05-08,4,General Ward,100,73,13,16,4,25,73.62
2019-05-09,4,General Ward,100,78,14,11,4,29,78.47
2019-05-10,4,General Ward,100,71,14,13,4,26,71.16
2019-05-11,4,General Ward,100,48,11,7,4,24,48.19
2019-05-12,4,General Ward,100,56,13,11,2,26,56.21
2019-05-13,4,General Ward,100,66,10,16,3,27,66.66
2019-05-14,4,General Ward,100,77,6,14,4,25,77.15
2019-05-15,4,General Ward,100,69,13,16,4,28,69.28
2019-05-16,4,General Ward,100,68,17,15,4,26,68.06
2019-05-17,4,General Ward,100,70,15,11,4,23,70.21
2019-05-18,4,General Ward,100,56,22,21,3,27,56.42
2019-05-19,4,General Ward,100,63,9,13,3,26,63.78
2019-05-20,4,General Ward,100,67,21,18,4,25,67.38
2019-05-21,4,General Ward,100,81,12,9,4,31,81.73
2019-05-22,4,General Ward,100,76,8,19,2,27,76.79
2019-05-23,4,General Ward,100,74,20,15,4,27,74.43
2019-05-24,4,General Ward,100,73,12,16,2,27,73.74
2019-05-25,4,General Ward,100,49,14,14,3,26,49.89
2019-05-26,4,General Ward,100,61,22,17,3,23,61.23
2019-05-27,4,General Ward,100,74,14,12,3,28,74.05
2019-05-28,4,General Ward,100,76,12,21,3,30,76.74
2019-05-29,4,General Ward,100,65,13,13,4,25,65.84
2019-05-30,4,General Ward,100,81,15,19,3,27,81.96
2019-05-31,4,General Ward,100,70,16,23,5,26,70.5
2019-06-01,4,General Ward,100,53,11,9,3,28,53.6
2019-06-02,4,General Ward,100,52,14,13,3,26,52.96
2019-06-03,4,General Ward,100,59,15,11,3,27,59.61
2019-06-04,4,General Ward,100,66,21,20,4,26,66.58
2019-06-05,4,General Ward,100,62,19,10,4,27,62.05
2019-06-06,4,General Ward,100,65,12,9,2,24,65.22
2019-06-07,4,General Ward,100,64,15,13,2,25,64.24
2019-06-08,4,General Ward,100,49,14,11,5,27,49.21
2019-06-09,4,General Ward,100,43,16,13,4,20,43.53
2019-06-10,4,General Ward,100,62,18,9,3,27,62.96
2019-06-11,4,General Ward,100,62,21,17,5,29,62.5
2019-06-12,4,General Ward,100,61,14,14,4,25,61.18
2019-06-13,4,General Ward,100,66,19,12,3,26,66.42
2019-06-14,4,General Ward,100,61,15,11,4,25,61.98
2019-06-15,4,General Ward,100,47,13,17,4,23,47.17
2019-06-16,4,General Ward,100,58,15,12,3,26,58.6
2019-06-17,4,General Ward,100,73,17,17,5,31,73.34
2019-06-18,4,General Ward,100,67,15,19,5,28,67.26
2019-06-19,4,General Ward,100,69,21,13,5,26,69.1
2019-06-20,4,General Ward,100,62,14,9,2,27,62.9
2019-06-21,4,General Ward,100,64,15,12,4,25,64.65
2019-06-22,4,General Ward,100,45,18,17,1,24,45.89
2019-06-23,4,General Ward,100,46,19,20,4,27,46.45
2019-06-24,4,General Ward,100,67,20,18,4,26,67.94
2019-06-25,4,General Ward,100,69,23,7,3,28,69.66
2019-06-26,4,General Ward,100,70,13,15,5,28,70.7
2019-06-27,4,General Ward,100,67,21,20,2,30,67.74
2019-06-28,4,General Ward,100,66,12,10,2,26,66.26
2019-06-29,4,General Ward,100,51,12,19,5,25,51.65
2019-06-30,4,General Ward,100,52,10,16,6,26,52.94
2019-07-01,4,General Ward,100,61,14,12,3,24,61.59
2019-07-02,4,General Ward,100,50,15,15,5,26,50.13
2019-07-03,4,General Ward,100,54,19,12,3,24,54.05
2019-07-04,4,General Ward,100,51,18,14,4,25,51.04
2019-07-05,4,General Ward,100,52,12,11,5,27,52.39
2019-07-06,4,General Ward,100,35,14,17,4,22,35.26
2019-07-07,4,General Ward,100,36,13,18,4,25,36.68
2019-07-08,4,General Ward,100,64,9,16,3,25,64.56
2019-07-09,4,General Ward,100,59,16,11,4,22,59.56
2019-07-10,4,General Ward,100,53,16,12,2,26,53.18
2019-07-11,4,General Ward,100,64,19,14,3,27,64.42
2019-07-12,4,General Ward,100,47,11,11,2,27,47.95
2019-07-13,4,General Ward,100,48,10,7,1,23,48.21
2019-07-14,4,General Ward,100,38,14,13,3,22,38.47
2019-07-15,4,General Ward,100,63,10,13,3,25,63.28
2019-07-16,4,General Ward,100,59,13,16,4,28,59.97
2019-07-17,4,General Ward,100,63,16,8,4,28,63.26
2019-07-18,4,General Ward,100,54,12,8,3,26,54.37
2019-07-19,4,General Ward,100,63,20,11,2,27,63.96
2019-07-20,4,General Ward,100,45,10,16,3,25,46.0
2019-07-21,4,General Ward,100,48,12,9,4,22,48.59
2019-07-22,4,General Ward,100,53,11,9,4,23,53.88
2019-07-23,4,General Ward,100,51,17,5,3,24,51.49
2019-07-24,4,General Ward,100,58,12,22,4,27,58.66
2019-07-25,4,General Ward,100,57,15,14,6,27,57.76
2019-07-26,4,General Ward,100,59,12,11,4,23,59.44
2019-07-27,4,General Ward,100,37,18,9,2,21,37.52
2019-07-28,4,General Ward,100,45,15,11,2,22,45.42
2019-07-29,4,General Ward,100,54,14,24,3,26,54.82
2019-07-30,4,General Ward,100,54,12,13,3,25,54.96
2019-07-31,4,General Ward,100,62,14,8,3,25,62.55
2019-08-01,4,General Ward,100,48,17,19,2,22,48.72
2019-08-02,4,General Ward,100,46,20,16,3,28,46.43
2019-08-03,4,General Ward,100,34,16,14,5,25,34.66
2019-08-04,4,General Ward,100,35,11,12,5,25,35.93
2019-08-05,4,General Ward,100,55,17,9,3,24,55.34
2019-08-06,4,General Ward,100,56,17,14,2,29,56.32
2019-08-07,4,General Ward,100,53,24,14,4,23,53.32
2019-08-08,4,General Ward,100,43,16,15,3,24,43.92
2019-08-09,4,General Ward,100,62,9,16,4,25,62.55
2019-08-10,4,General Ward,100,32,19,13,4,23,32.6
2019-08-11,4,General Ward,100,30,15,6,4,23,30.0
2019-08-12,4,General Ward,100,52,17,14,2,26,52.58
2019-08-13,4,General Ward,100,42,14,14,4,26,42.71
2019-08-14,4,General Ward,100,43,21,20,1,22,43.24
2019-08-15,4,General Ward,100,55,13,18,4,24,55.98
2019-08-16,4,General Ward,100,56,9,10,3,26,56.44
2019-08-17,4,General Ward,100,34,10,19,4,24,34.61
2019-08-18,4,General Ward,100,35,23,13,4,26,35.63
2019-08-19,4,General Ward,100,52,13,14,3,27,52.69
2019-08-20,4,General Ward,100,49,17,15,3,22,49.47
2019-08-21,4,General Ward,100,50,14,14,3,24,50.19
2019-08-22,4,General Ward,100,58,22,15,3,25,58.71
2019-08-23,4,General Ward,100,53,9,12,4,25,53.76
2019-08-24,4,General Ward,100,39,12,20,4,26,39.98
2019-08-25,4,General Ward,100,33,17,11,4,24,33.88
2019-08-26,4,General Ward,100,56,11,11,4,21,56.82
2019-08-27,4,General Ward,100,54,17,14,2,25,54.26
2019-08-28,4,General Ward,100,51,16,13,4,25,51.9
2019-08-29,4,General Ward,100,44,9,15,3,23,44.9
2019-08-30,4,General Ward,100,64,11,22,3,27,64.35
2019-08-31,4,General Ward,100,31,12,20,3,21,31.12
2019-09-01,4,General Ward,100,30,15,12,3,20,30.0
2019-09-02,4,General Ward,100,45,16,19,3,29,45.22
2019-09-03,4,General Ward,100,55,13,18,2,23,55.69
2019-09-04,4,General Ward,100,53,10,12,6,22,53.14
2019-09-05,4,General Ward,100,51,17,8,5,24,51.41
2019-09-06,4,General Ward,100,44,12,10,6,23,44.21
2019-09-07,4,General Ward,100,42,15,19,3,25,42.96
2019-09-08,4,General Ward,100,33,15,22,1,25,33.04
2019-09-09,4,General Ward,100,59,13,9,2,20,59.72
2019-09-10,4,General Ward,100,48,14,9,1,24,48.48
2019-09-11,4,General Ward,100,49,16,14,4,23,49.57
2019-09-12,4,General Ward,100,57,13,17,4,23,57.24
2019-09-13,4,General Ward,100,43,10,17,5,22,43.17
2019-09-14,4,General Ward,100,30,12,8,2,23,30.0
2019-09-15,4,General Ward,100,37,18,15,2,23,37.63
2019-09-16,4,General Ward,100,49,9,14,4,24,49.51
2019-09-17,4,General Ward,100,54,12,18,4,25,54.8
2019-09-18,4,General Ward,100,47,20,15,4,24,47.55
2019-09-19,4,General Ward,100,48,18,16,4,25,48.91
2019-09-20,4,General Ward,100,37,17,6,3,27,37.71
2019-09-21,4,General Ward,100,36,8,12,3,22,36.07
2019-09-22,4,General Ward,100,34,14,8,6,26,34.52
2019-09-23,4,General Ward,100,53,20,19,2,24,53.64
2019-09-24,4,General Ward,100,51,11,13,2,27,51.83
2019-09-25,4,General Ward,100,53,14,21,1,27,53.14
2019-09-26,4,General Ward,100,40,18,7,3,23,40.17
2019-09-27,4,General Ward,100,42,17,15,3,26,42.22
2019-09-28,4,General Ward,100,35,19,7,4,21,35.02
2019-09-29,4,General Ward,100,39,16,10,2,22,39.57
2019-09-30,4,General Ward,100,47,13,10,3,23,47.53
2019-10-01,4,General Ward,100,56,17,11,4,28,56.31
2019-10-02,4,General Ward,100,53,10,16,3,23,53.31
2019-10-03,4,General Ward,100,46,13,16,4,21,46.84
2019-10-04,4,General Ward,100,51,14,14,4,21,51.54
2019-10-05,4,General Ward,100,39,16,12,4,23,39.84
2019-10-06,4,General Ward,100,36,18,16,2,27,36.02
2019-10-07,4,General Ward,100,53,7,13,4,28,53.14
2019-10-08,4,General Ward,100,50,14,10,4,26,50.49
2019-10-09,4,General Ward,100,59,11,12,3,23,59.17
2019-10-10,4,General Ward,100,53,16,16,3,25,53.82
2019-10-11,4,General Ward,100,53,17,11,3,25,53.96
2019-10-12,4,General Ward,100,37,16,20,3,22,37.92
2019-10-13,4,General Ward,100,42,14,10,2,25,42.67
2019-10-14,4,General Ward,100,52,13,16,2,25,52.95
2019-10-15,4,General Ward,100,52,14,23,3,25,52.48
2019-10-16,4,General Ward,100,46,19,11,4,24,46.33
2019-10-17,4,General Ward,100,54,16,11,4,24,54.49
2019-10-18,4,General Ward,100,50,13,17,5,24,50.8
2019-10-19,4,General Ward,100,36,12,16,3,23,36.24
2019-10-20,4,General Ward,100,44,21,10,4,21,44.03
2019-10-21,4,General Ward,100,48,23,16,4,26,48.37
2019-10-22,4,General Ward,100,51,15,14,4,26,51.88
2019-10-23,4,General Ward,100,58,20,17,3,24,58.37
2019-10-24,4,General Ward,100,56,19,25,4,24,56.24
2019-10-25,4,General Ward,100,47,18,17,3,28,47.12
2019-10-26,4,General Ward,100,38,15,18,2,24,38.93
2019-10-27,4,General Ward,100,38,13,9,2,24,38.88
2019-10-28,4,General Ward,100,44,10,20,4,23,44.85
2019-10-29,4,General Ward,100,48,9,21,4,22,48.89
2019-10-30,4,General Ward,100,51,17,20,3,27,51.24
2019-10-31,4,General Ward,100,52,14,12,3,22,52.18
2019-11-01,4,General Ward,100,57,11,21,4,28,57.66
2019-11-02,4,General Ward,100,39,14,15,3,22,39.0
2019-11-03,4,General Ward,100,41,17,18,3,22,41.41
2019-11-04,4,General Ward,100,54,25,16,4,20,54.33
2019-11-05,4,General Ward,100,59,22,24,4,24,59.07
2019-11-06,4,General Ward,100,51,13,11,5,24,51.55
