report_date,disease,cases,deaths,confirmed
2017-02-18,Ebola,6,1,0
2017-02-18,Diarrhoea,7,2,3
2017-02-18,Cholera,8,4,3
2017-02-18,Marburg Virus,3,1,0
2017-02-19,Yellow Fever,7,3,3
2017-02-19,Viral Haemmorrhaphic Fever,9,7,0
2017-02-19,Rubella Mars,9,2,0
2017-02-19,Meningitis,5,3,0
2017-02-19,Measles,3,1,1
2017-02-19,Marburg Virus,14,9,0
2017-02-19,Ebola,9,4,0
2017-02-19,Diarrhoea,7,6,2
2017-02-19,Cholera,5,2,3
2017-02-19,Malaria,10,5,4
2017-02-20,Yellow Fever,11,2,4
2017-02-20,Viral Haemmorrhaphic Fever,4,0,0
2017-02-20,Rubella Mars,6,3,0
2017-02-20,Meningitis,5,2,0
2017-02-20,Measles,10,3,6
2017-02-20,Marburg Virus,5,4,0
2017-02-20,Ebola,6,2,0
2017-02-20,Diarrhoea,8,4,3
2017-02-20,Cholera,10,5,5
2017-02-20,Malaria,10,2,7
2017-02-21,Rubella Mars,6,1,0
2017-02-21,Yellow Fever,9,4,5
2017-02-21,Viral Haemmorrhaphic Fever,4,2,0
2017-02-21,Meningitis,6,2,0
2017-02-21,Measles,8,5,4
2017-02-21,Marburg Virus,5,1,0
2017-02-21,Malaria,5,1,2
2017-02-21,Ebola,9,5,0
2017-02-21,Diarrhoea,6,5,3
2017-02-21,Cholera,11,7,7
2017-02-22,Viral Haemmorrhaphic Fever,10,6,0
2017-02-22,Meningitis,9,4,0
2017-02-22,Measles,8,3,5
2017-02-22,Marburg Virus,7,2,0
2017-02-22,Yellow Fever,6,3,2
2017-02-22,Ebola,8,4,0
2017-02-22,Diarrhoea,6,5,4
2017-02-22,Cholera,6,2,2
2017-02-22,Malaria,9,8,5
2017-02-22,Rubella Mars,9,4,0
2017-02-23,Yellow Fever,7,3,4
2017-02-23,Cholera,7,5,3
2017-02-23,Diarrhoea,8,4,4
2017-02-23,Ebola,3,2,0
2017-02-23,Malaria,4,2,1
2017-02-23,Marburg Virus,5,1,0
2017-02-23,Measles,6,2,0
2017-02-23,Meningitis,5,3,0
2017-02-23,Rubella Mars,9,4,0
2017-02-23,Viral Haemmorrhaphic Fever,9,2,0
2017-02-24,Viral Haemmorrhaphic Fever,9,7,0
2017-02-24,Yellow Fever,13,7,7
2017-02-24,Meningitis,6,4,0
2017-02-24,Measles,7,4,4
2017-02-24,Rubella Mars,7,5,0
2017-02-24,Malaria,7,5,3
2017-02-24,Ebola,11,5,0
2017-02-24,Marburg Virus,10,5,0
2017-02-24,Diarrhoea,8,2,6
2017-02-24,Cholera,9,5,4
2017-02-25,Yellow Fever,4,2,3
2017-02-25,Viral Haemmorrhaphic Fever,8,5,0
2017-02-25,Rubella Mars,14,2,0
2017-02-25,Meningitis,8,2,0
2017-02-25,Measles,2,1,1
2017-02-25,Marburg Virus,9,5,0
2017-02-25,Malaria,7,4,5
2017-02-25,Ebola,5,2,0
2017-02-25,Diarrhoea,8,7,4
2017-02-25,Cholera,6,3,2
2017-02-26,Viral Haemmorrhaphic Fever,7,1,0
2017-02-26,Rubella Mars,10,4,0
2017-02-26,Yellow Fever,6,3,4
2017-02-26,Meningitis,4,2,0
2017-02-26,Measles,10,4,7
2017-02-26,Ebola,11,3,0
2017-02-26,Malaria,10,7,3
2017-02-26,Diarrhoea,15,5,8
2017-02-26,Cholera,10,4,4
2017-02-26,Marburg Virus,7,2,0
2017-02-27,Yellow Fever,8,4,5
2017-02-27,Cholera,8,5,3
2017-02-27,Diarrhoea,11,4,7
2017-02-27,Ebola,8,3,0
2017-02-27,Malaria,5,2,4
2017-02-27,Marburg Virus,9,4,0
2017-02-27,Measles,8,4,5
2017-02-27,Meningitis,3,3,0
2017-02-27,Rubella Mars,5,2,0
2017-02-27,Viral Haemmorrhaphic Fever,9,6,0
2017-02-28,Rubella Mars,6,4,0
2017-02-28,Meningitis,7,3,0
2017-02-28,Yellow Fever,4,2,3
2017-02-28,Viral Haemmorrhaphic Fever,13,6,0
2017-02-28,Measles,4,1,3
2017-02-28,Marburg Virus,6,2,0
2017-02-28,Malaria,11,7,5
2017-02-28,Ebola,9,4,0
2017-02-28,Diarrhoea,10,3,4
2017-02-28,Cholera,5,3,2
2017-03-01,Yellow Fever,7,3,2
2017-03-01,Viral Haemmorrhaphic Fever,6,3,0
2017-03-01,Rubella Mars,9,6,0
2017-03-01,Meningitis,9,4,0
2017-03-01,Measles,11,4,2
2017-03-01,Marburg Virus,6,3,0
2017-03-01,Malaria,7,4,3
2017-03-01,Ebola,8,2,0
2017-03-01,Diarrhoea,12,7,9
2017-03-01,Cholera,6,1,3
2017-03-02,Yellow Fever,8,6,3
2017-03-02,Viral Haemmorrhaphic Fever,6,3,0
2017-03-02,Rubella Mars,3,1,0
2017-03-02,Meningitis,3,0,0
2017-03-02,Measles,10,5,5
2017-03-02,Malaria,8,5,4
2017-03-02,Ebola,18,8,0
2017-03-02,Diarrhoea,6,3,3
2017-03-02,Cholera,10,10,4
2017-03-02,Marburg Virus,6,0,0
2017-03-03,Marburg Virus,7,4,0
2017-03-03,Cholera,3,1,2
2017-03-03,Diarrhoea,4,2,2
2017-03-03,Ebola,8,4,0
2017-03-03,Malaria,3,3,2
2017-03-03,Measles,7,3,3
2017-03-03,Meningitis,13,5,0
2017-03-03,Rubella Mars,9,7,0
2017-03-03,Viral Haemmorrhaphic Fever,4,2,0
2017-03-03,Yellow Fever,11,6,6
2017-03-04,Rubella Mars,2,0,0
2017-03-04,Meningitis,9,4,0
2017-03-04,Yellow Fever,6,1,1
2017-03-04,Viral Haemmorrhaphic Fever,9,5,0
2017-03-04,Measles,10,3,5
2017-03-04,Cholera,12,8,4
2017-03-04,Malaria,6,5,3
2017-03-04,Ebola,6,4,0
2017-03-04,Diarrhoea,8,6,7
2017-03-04,Marburg Virus,4,1,0
2017-03-05,Yellow Fever,11,6,4
2017-03-05,Viral Haemmorrhaphic Fever,8,5,0
2017-03-05,Rubella Mars,10,5,0
2017-03-05,Meningitis,10,7,0
2017-03-05,Measles,8,4,5
2017-03-05,Malaria,5,2,2
2017-03-05,Ebola,6,2,0
2017-03-05,Diarrhoea,10,4,8
2017-03-05,Cholera,7,4,1
2017-03-05,Marburg Virus,10,6,0
2017-03-06,Meningitis,8,3,0
2017-03-06,Yellow Fever,12,7,7
2017-03-06,Viral Haemmorrhaphic Fever,10,5,0
2017-03-06,Rubella Mars,13,5,0
2017-03-06,Measles,5,2,2
2017-03-06,Cholera,5,3,3
2017-03-06,Malaria,8,3,5
2017-03-06,Ebola,6,2,0
2017-03-06,Diarrhoea,11,2,6
2017-03-06,Marburg Virus,10,3,0
2017-03-07,Meningitis,9,5,0
2017-03-07,Yellow Fever,7,4,3
2017-03-07,Viral Haemmorrhaphic Fever,7,5,0
2017-03-07,Rubella Mars,6,1,0
2017-03-07,Measles,10,5,6
2017-03-07,Marburg Virus,10,4,0
2017-03-07,Malaria,14,7,7
2017-03-07,Ebola,10,7,0
2017-03-07,Diarrhoea,5,2,2
2017-03-07,Cholera,8,3,3
2017-03-08,Viral Haemmorrhaphic Fever,12,6,0
2017-03-08,Rubella Mars,2,1,0
2017-03-08,Meningitis,13,5,0
2017-03-08,Measles,11,6,9
2017-03-08,Yellow Fever,6,4,1
2017-03-08,Malaria,16,4,11
2017-03-08,Ebola,6,3,0
2017-03-08,Diarrhoea,3,0,3
2017-03-08,Cholera,8,3,3
2017-03-08,Marburg Virus,9,6,0
2017-03-09,Yellow Fever,5,3,4
2017-03-09,Viral Haemmorrhaphic Fever,5,4,0
2017-03-09,Rubella Mars,2,0,0
2017-03-09,Meningitis,7,2,0
2017-03-09,Measles,8,3,4
2017-03-09,Marburg Virus,10,7,0
2017-03-09,Ebola,6,2,0
2017-03-09,Diarrhoea,9,1,4
2017-03-09,Cholera,11,5,4
2017-03-09,Malaria,12,7,6
2017-03-10,Meningitis,3,1,0
2017-03-10,Viral Haemmorrhaphic Fever,5,3,0
2017-03-10,Rubella Mars,7,3,0
2017-03-10,Measles,1,0,0
2017-03-10,Yellow Fever,7,2,5
2017-03-10,Malaria,6,2,2
2017-03-10,Cholera,10,5,4
2017-03-10,Marburg Virus,5,0,0
2017-03-10,Ebola,5,2,0
2017-03-10,Diarrhoea,7,2,3
2017-03-11,Yellow Fever,6,5,2
2017-03-11,Viral Haemmorrhaphic Fever,8,6,0
2017-03-11,Rubella Mars,3,1,0
2017-03-11,Measles,8,4,4
2017-03-11,Meningitis,10,3,0
2017-03-11,Malaria,3,1,0
2017-03-11,Ebola,9,3,0
2017-03-11,Diarrhoea,6,6,3
2017-03-11,Cholera,4,2,2
2017-03-11,Marburg Virus,8,4,0
2017-03-12,Yellow Fever,8,5,5
2017-03-12,Viral Haemmorrhaphic Fever,10,3,0
2017-03-12,Rubella Mars,8,4,0
2017-03-12,Meningitis,11,5,0
2017-03-12,Measles,4,2,1
2017-03-12,Marburg Virus,6,2,0
2017-03-12,Ebola,7,1,0
2017-03-12,Diarrhoea,4,1,4
2017-03-12,Cholera,4,1,1
2017-03-12,Malaria,5,3,4
2017-03-13,Yellow Fever,5,2,2
2017-03-13,Viral Haemmorrhaphic Fever,7,5,0
2017-03-13,Rubella Mars,7,3,0
2017-03-13,Meningitis,6,2,0
2017-03-13,Measles,9,7,1
2017-03-13,Marburg Virus,10,6,0
2017-03-13,Ebola,4,0,0
2017-03-13,Diarrhoea,3,2,1
2017-03-13,Cholera,4,2,2
2017-03-13,Malaria,9,5,5
2017-03-14,Meningitis,7,3,0
2017-03-14,Viral Haemmorrhaphic Fever,10,7,0
2017-03-14,Rubella Mars,10,5,0
2017-03-14,Measles,5,5,1
2017-03-14,Yellow Fever,4,3,2
2017-03-14,Malaria,9,5,4
2017-03-14,Ebola,9,4,0
2017-03-14,Diarrhoea,6,4,4
2017-03-14,Cholera,5,1,3
2017-03-14,Marburg Virus,13,7,0
2017-03-15,Viral Haemmorrhaphic Fever,2,0,0
2017-03-15,Rubella Mars,9,2,0
2017-03-15,Meningitis,10,6,0
2017-03-15,Measles,9,3,4
2017-03-15,Yellow Fever,6,4,2
2017-03-15,Malaria,7,3,1
2017-03-15,Ebola,8,2,0
2017-03-15,Diarrhoea,6,2,4
2017-03-15,Cholera,11,4,8
2017-03-15,Marburg Virus,7,4,0
2017-03-16,Yellow Fever,7,3,3
2017-03-16,Viral Haemmorrhaphic Fever,5,4,0
2017-03-16,Rubella Mars,5,2,0
2017-03-16,Meningitis,14,4,0
2017-03-16,Measles,7,5,3
2017-03-16,Marburg Virus,5,3,0
2017-03-16,Ebola,5,3,0
2017-03-16,Diarrhoea,7,4,5
2017-03-16,Cholera,3,2,2
2017-03-16,Malaria,15,6,8
2017-03-17,Meningitis,8,5,0
2017-03-17,Viral Haemmorrhaphic Fever,9,6,0
2017-03-17,Rubella Mars,5,3,0
2017-03-17,Measles,11,4,5
2017-03-17,Yellow Fever,7,5,2
2017-03-17,Malaria,18,12,5
2017-03-17,Cholera,9,5,3
2017-03-17,Marburg Virus,7,3,0
2017-03-17,Ebola,9,6,0
2017-03-17,Diarrhoea,10,5,5
2017-03-18,Yellow Fever,9,4,3
2017-03-18,Viral Haemmorrhaphic Fever,7,3,0
2017-03-18,Rubella Mars,7,2,0
2017-03-18,Measles,14,5,9
2017-03-18,Meningitis,5,2,0
2017-03-18,Malaria,7,3,3
2017-03-18,Ebola,5,1,0
2017-03-18,Diarrhoea,7,3,4
2017-03-18,Cholera,6,2,1
2017-03-18,Marburg Virus,7,4,0
2017-03-19,Yellow Fever,6,2,3
2017-03-19,Viral Haemmorrhaphic Fever,7,4,0
2017-03-19,Rubella Mars,9,4,0
2017-03-19,Meningitis,8,8,0
2017-03-19,Measles,13,6,8
2017-03-19,Marburg Virus,8,3,0
2017-03-19,Ebola,12,9,0
2017-03-19,Diarrhoea,7,3,5
2017-03-19,Cholera,6,4,2
2017-03-19,Malaria,2,1,1
2017-03-20,Yellow Fever,11,6,5
2017-03-20,Viral Haemmorrhaphic Fever,9,6,0
2017-03-20,Rubella Mars,8,4,0
2017-03-20,Meningitis,10,3,0
2017-03-20,Measles,6,3,3
2017-03-20,Malaria,5,2,2
2017-03-20,Ebola,9,6,0
2017-03-20,Diarrhoea,4,4,1
2017-03-20,Cholera,6,2,5
2017-03-20,Marburg Virus,5,5,0
2017-03-21,Meningitis,4,2,0
2017-03-21,Yellow Fever,12,4,8
2017-03-21,Viral Haemmorrhaphic Fever,5,3,0
2017-03-21,Rubella Mars,11,7,0
2017-03-21,Measles,9,4,4
2017-03-21,Marburg Virus,11,5,0
2017-03-21,Malaria,7,5,6
2017-03-21,Ebola,5,2,0
2017-03-21,Diarrhoea,8,5,5
2017-03-21,Cholera,10,5,4
2017-03-22,Viral Haemmorrhaphic Fever,9,6,0
2017-03-22,Rubella Mars,9,8,0
2017-03-22,Meningitis,3,1,0
2017-03-22,Measles,8,5,5
2017-03-22,Yellow Fever,4,2,4
2017-03-22,Malaria,7,4,5
2017-03-22,Ebola,4,3,0
2017-03-22,Diarrhoea,8,4,6
2017-03-22,Cholera,5,2,4
2017-03-22,Marburg Virus,9,6,0
2017-03-23,Yellow Fever,5,1,2
2017-03-23,Viral Haemmorrhaphic Fever,10,8,0
2017-03-23,Rubella Mars,9,5,0
2017-03-23,Meningitis,6,3,0
2017-03-23,Measles,10,4,7
2017-03-23,Marburg Virus,6,3,0
2017-03-23,Ebola,8,2,0
2017-03-23,Diarrhoea,9,2,5
2017-03-23,Cholera,10,4,6
2017-03-23,Malaria,6,3,2
2017-03-24,Meningitis,3,3,0
2017-03-24,Viral Haemmorrhaphic Fever,7,1,0
2017-03-24,Rubella Mars,7,3,0
2017-03-24,Measles,8,2,3
2017-03-24,Yellow Fever,7,5,6
2017-03-24,Malaria,7,5,2
2017-03-24,Cholera,9,6,4
2017-03-24,Marburg Virus,10,7,0
2017-03-24,Ebola,10,4,0
2017-03-24,Diarrhoea,8,7,4
2017-03-25,Yellow Fever,8,4,4
2017-03-25,Viral Haemmorrhaphic Fever,6,1,0
2017-03-25,Rubella Mars,12,9,0
2017-03-25,Measles,11,3,3
2017-03-25,Meningitis,8,5,0
2017-03-25,Malaria,11,5,5
2017-03-25,Ebola,2,2,0
2017-03-25,Diarrhoea,9,3,3
2017-03-25,Cholera,8,6,2
2017-03-25,Marburg Virus,7,4,0
2017-03-26,Yellow Fever,11,3,4
2017-03-26,Viral Haemmorrhaphic Fever,6,2,0
2017-03-26,Rubella Mars,4,2,0
2017-03-26,Meningitis,12,9,0
2017-03-26,Measles,5,2,4
2017-03-26,Marburg Virus,9,5,0
2017-03-26,Ebola,14,8,0
2017-03-26,Diarrhoea,8,5,5
2017-03-26,Cholera,10,6,1
2017-03-26,Malaria,7,5,5
2017-03-27,Yellow Fever,5,2,4
2017-03-27,Viral Haemmorrhaphic Fever,17,9,0
2017-03-27,Rubella Mars,9,6,0
2017-03-27,Meningitis,9,5,0
2017-03-27,Measles,6,1,4
2017-03-27,Marburg Virus,9,2,0
2017-03-27,Ebola,11,4,0
2017-03-27,Diarrhoea,7,3,2
2017-03-27,Cholera,11,8,4
2017-03-27,Malaria,7,6,3
2017-03-28,Meningitis,9,6,0
2017-03-28,Viral Haemmorrhaphic Fever,7,4,0
2017-03-28,Rubella Mars,6,2,0
2017-03-28,Measles,5,3,4
2017-03-28,Yellow Fever,5,4,2
2017-03-28,Malaria,8,3,5
2017-03-28,Ebola,9,3,0
2017-03-28,Diarrhoea,6,4,2
2017-03-28,Cholera,8,6,5
2017-03-28,Marburg Virus,7,4,0
2017-03-29,Viral Haemmorrhaphic Fever,14,6,0
2017-03-29,Rubella Mars,8,6,0
2017-03-29,Meningitis,4,3,0
2017-03-29,Measles,4,4,1
2017-03-29,Yellow Fever,9,7,4
2017-03-29,Malaria,6,4,5
2017-03-29,Ebola,11,6,0
2017-03-29,Diarrhoea,7,4,4
2017-03-29,Cholera,11,5,3
2017-03-29,Marburg Virus,5,5,0
2017-03-30,Yellow Fever,9,8,9
2017-03-30,Viral Haemmorrhaphic Fever,8,4,0
2017-03-30,Rubella Mars,10,5,0
2017-03-30,Meningitis,8,6,0
2017-03-30,Measles,8,3,5
2017-03-30,Marburg Virus,9,4,0
2017-03-30,Ebola,7,3,0
2017-03-30,Diarrhoea,7,0,4
2017-03-30,Cholera,9,4,3
2017-03-30,Malaria,11,5,3
2017-03-31,Meningitis,13,6,0
2017-03-31,Viral Haemmorrhaphic Fever,10,8,0
2017-03-31,Rubella Mars,12,9,0
2017-03-31,Measles,9,5,7
2017-03-31,Yellow Fever,11,6,7
2017-03-31,Malaria,9,7,5
2017-03-31,Cholera,5,3,1
2017-03-31,Marburg Virus,7,1,0
2017-03-31,Ebola,7,1,0
2017-03-31,Diarrhoea,7,4,2
2017-04-01,Yellow Fever,9,6,3
2017-04-01,Viral Haemmorrhaphic Fever,5,2,0
2017-04-01,Rubella Mars,5,1,0
2017-04-01,Measles,6,1,3
2017-04-01,Meningitis,7,5,0
2017-04-01,Malaria,11,4,2
2017-04-01,Ebola,3,2,0
2017-04-01,Diarrhoea,9,5,4
2017-04-01,Cholera,9,6,4
2017-04-01,Marburg Virus,8,5,0
2017-04-02,Yellow Fever,8,5,3
2017-04-02,Viral Haemmorrhaphic Fever,10,8,0
2017-04-02,Rubella Mars,5,3,0
2017-04-02,Meningitis,6,3,0
2017-04-02,Measles,6,4,2
2017-04-02,Marburg Virus,6,3,0
2017-04-02,Ebola,7,2,0
2017-04-02,Diarrhoea,11,3,6
2017-04-02,Cholera,8,5,5
2017-04-02,Malaria,8,2,4
2017-04-03,Yellow Fever,9,7,2
2017-04-03,Viral Haemmorrhaphic Fever,9,5,0
2017-04-03,Rubella Mars,11,9,0
2017-04-03,Meningitis,5,3,0
2017-04-03,Measles,4,2,3
2017-04-03,Marburg Virus,4,2,0
2017-04-03,Ebola,7,5,0
2017-04-03,Diarrhoea,7,2,3
2017-04-03,Cholera,10,4,4
2017-04-03,Malaria,6,2,4
2017-04-04,Meningitis,6,1,0
2017-04-04,Viral Haemmorrhaphic Fever,10,4,0
2017-04-04,Rubella Mars,5,2,0
2017-04-04,Measles,11,6,4
2017-04-04,Yellow Fever,11,5,5
2017-04-04,Malaria,8,6,4
2017-04-04,Cholera,11,3,3
2017-04-04,Marburg Virus,12,7,0
2017-04-04,Ebola,11,7,0
2017-04-04,Diarrhoea,9,7,4
2017-04-05,Cholera,10,7,2
2017-04-05,Diarrhoea,13,2,6
2017-04-05,Ebola,11,5,0
2017-04-05,Malaria,6,3,4
2017-04-05,Marburg Virus,3,0,0
2017-04-05,Measles,6,2,4
2017-04-05,Meningitis,9,5,0
2017-04-05,Rubella Mars,6,5,0
2017-04-05,Viral Haemmorrhaphic Fever,5,3,0
2017-04-05,Yellow Fever,9,5,5
2017-04-06,Yellow Fever,11,4,4
2017-04-06,Viral Haemmorrhaphic Fever,7,5,0
2017-04-06,Rubella Mars,6,5,0
2017-04-06,Measles,5,2,2
2017-04-06,Meningitis,3,1,0
2017-04-06,Malaria,7,4,6
2017-04-06,Cholera,7,4,4
2017-04-06,Marburg Virus,5,2,0
2017-04-06,Ebola,1,0,0
2017-04-06,Diarrhoea,6,1,3
2017-04-07,Yellow Fever,10,7,5
2017-04-07,Viral Haemmorrhaphic Fever,12,7,0
2017-04-07,Rubella Mars,9,6,0
2017-04-07,Measles,7,3,5
2017-04-07,Meningitis,4,2,0
2017-04-07,Malaria,5,3,3
2017-04-07,Ebola,8,2,0
2017-04-07,Diarrhoea,7,3,4
2017-04-07,Cholera,6,0,4
2017-04-07,Marburg Virus,8,4,0
2017-04-08,Yellow Fever,5,3,0
2017-04-08,Viral Haemmorrhaphic Fever,12,4,0
2017-04-08,Rubella Mars,9,3,0
2017-04-08,Meningitis,4,1,0
2017-04-08,Measles,12,9,7
2017-04-08,Marburg Virus,7,3,0
2017-04-08,Ebola,12,5,0
2017-04-08,Cholera,5,2,2
2017-04-08,Malaria,6,1,2
2017-04-08,Diarrhoea,5,1,2
2017-04-09,Cholera,6,4,3
2017-04-09,Diarrhoea,6,4,3
2017-04-09,Ebola,8,6,0
2017-04-09,Malaria,15,9,12
2017-04-09,Marburg Virus,9,5,0
2017-04-09,Meningitis,8,2,0
2017-04-09,Rubella Mars,7,5,0
2017-04-09,Viral Haemmorrhaphic Fever,13,9,0
2017-04-09,Yellow Fever,6,3,4
2017-04-09,Measles,8,4,4
2017-04-10,Yellow Fever,4,2,2
2017-04-10,Measles,9,1,4
2017-04-10,Viral Haemmorrhaphic Fever,9,6,0
2017-04-10,Rubella Mars,10,4,0
2017-04-10,Meningitis,7,4,0
2017-04-10,Marburg Virus,7,3,0
2017-04-10,Ebola,6,2,0
2017-04-10,Diarrhoea,3,0,2
2017-04-10,Cholera,3,2,2
2017-04-10,Malaria,5,5,2
2017-04-11,Yellow Fever,7,4,3
2017-04-11,Viral Haemmorrhaphic Fever,10,5,0
2017-04-11,Rubella Mars,7,6,0
2017-04-11,Meningitis,2,1,0
2017-04-11,Measles,5,3,3
2017-04-11,Marburg Virus,7,3,0
2017-04-11,Ebola,6,3,0
2017-04-11,Diarrhoea,7,2,3
2017-04-11,Cholera,7,5,5
2017-04-11,Malaria,7,4,2
2017-04-12,Rubella Mars,3,2,0
2017-04-12,Yellow Fever,10,4,5
2017-04-12,Viral Haemmorrhaphic Fever,13,6,0
2017-04-12,Meningitis,7,2,0
2017-04-12,Measles,10,2,4
2017-04-12,Marburg Virus,8,5,0
2017-04-12,Malaria,9,5,4
2017-04-12,Ebola,7,2,0
2017-04-12,Diarrhoea,9,5,5
2017-04-12,Cholera,7,3,3
2017-04-13,Viral Haemmorrhaphic Fever,5,0,0
2017-04-13,Rubella Mars,3,2,0
2017-04-13,Meningitis,12,5,0
2017-04-13,Measles,10,7,6
2017-04-13,Yellow Fever,7,2,2
2017-04-13,Malaria,5,1,3
2017-04-13,Ebola,12,2,0
2017-04-13,Diarrhoea,5,3,2
2017-04-13,Cholera,3,1,2
2017-04-13,Marburg Virus,6,1,0
2017-04-14,Yellow Fever,8,2,5
2017-04-14,Viral Haemmorrhaphic Fever,5,2,0
2017-04-14,Rubella Mars,11,6,0
2017-04-14,Meningitis,9,7,0
2017-04-14,Measles,10,6,4
2017-04-14,Marburg Virus,10,6,0
2017-04-14,Ebola,6,4,0
2017-04-14,Diarrhoea,8,6,6
2017-04-14,Cholera,16,7,7
2017-04-14,Malaria,8,5,4
2017-04-15,Meningitis,11,3,0
2017-04-15,Viral Haemmorrhaphic Fever,11,4,0
2017-04-15,Rubella Mars,8,2,0
2017-04-15,Measles,5,3,2
2017-04-15,Yellow Fever,9,3,3
2017-04-15,Malaria,5,2,3
2017-04-15,Cholera,8,3,5
2017-04-15,Marburg Virus,6,3,0
2017-04-15,Ebola,7,4,0
2017-04-15,Diarrhoea,9,5,3
2017-04-16,Yellow Fever,5,2,2
2017-04-16,Viral Haemmorrhaphic Fever,8,4,0
2017-04-16,Rubella Mars,9,3,0
2017-04-16,Measles,9,6,7
2017-04-16,Meningitis,7,3,0
2017-04-16,Malaria,7,3,3
2017-04-16,Ebola,15,8,0
2017-04-16,Diarrhoea,3,2,2
2017-04-16,Cholera,5,1,5
2017-04-16,Marburg Virus,13,8,0
2017-04-17,Yellow Fever,7,2,2
2017-04-17,Viral Haemmorrhaphic Fever,6,4,0
2017-04-17,Rubella Mars,7,1,0
2017-04-17,Meningitis,9,5,0
2017-04-17,Measles,6,1,1
2017-04-17,Marburg Virus,7,2,0
2017-04-17,Ebola,7,2,0
2017-04-17,Diarrhoea,8,4,2
2017-04-17,Cholera,6,4,2
2017-04-17,Malaria,9,4,4
2017-04-18,Yellow Fever,7,5,3
2017-04-18,Viral Haemmorrhaphic Fever,15,9,0
2017-04-18,Rubella Mars,10,3,0
2017-04-18,Meningitis,7,4,0
2017-04-18,Measles,5,3,3
2017-04-18,Malaria,6,3,1
2017-04-18,Ebola,4,0,0
2017-04-18,Diarrhoea,5,3,5
2017-04-18,Cholera,10,4,4
2017-04-18,Marburg Virus,11,7,0
2017-04-19,Meningitis,4,0,0
2017-04-19,Yellow Fever,6,3,1
2017-04-19,Viral Haemmorrhaphic Fever,11,5,0
2017-04-19,Rubella Mars,13,9,0
2017-04-19,Measles,11,6,6
2017-04-19,Marburg Virus,12,4,0
2017-04-19,Malaria,6,4,3
2017-04-19,Ebola,10,5,0
2017-04-19,Diarrhoea,12,8,8
2017-04-19,Cholera,8,4,5
2017-04-20,Yellow Fever,10,7,5
2017-04-20,Viral Haemmorrhaphic Fever,6,5,0
2017-04-20,Rubella Mars,6,5,0
2017-04-20,Meningitis,8,2,0
2017-04-20,Measles,5,3,2
2017-04-20,Marburg Virus,8,3,0
2017-04-20,Malaria,5,2,3
2017-04-20,Ebola,9,5,0
2017-04-20,Diarrhoea,6,2,3
2017-04-20,Cholera,7,4,4
2017-04-21,Yellow Fever,2,1,0
2017-04-21,Viral Haemmorrhaphic Fever,2,2,0
2017-04-21,Rubella Mars,11,6,0
2017-04-21,Meningitis,10,8,0
2017-04-21,Measles,7,5,5
2017-04-21,Malaria,12,5,6
2017-04-21,Ebola,6,2,0
2017-04-21,Diarrhoea,9,3,4
2017-04-21,Cholera,15,6,6
2017-04-21,Marburg Virus,7,4,0
2017-04-22,Marburg Virus,7,4,0
2017-04-22,Cholera,5,4,3
2017-04-22,Diarrhoea,6,4,3
2017-04-22,Ebola,6,4,0
2017-04-22,Malaria,12,4,8
2017-04-22,Measles,4,2,3
2017-04-22,Meningitis,9,5,0
2017-04-22,Rubella Mars,8,3,0
2017-04-22,Viral Haemmorrhaphic Fever,9,5,0
2017-04-22,Yellow Fever,9,6,5
2017-04-23,Rubella Mars,8,4,0
2017-04-23,Meningitis,4,0,0
2017-04-23,Yellow Fever,6,3,2
2017-04-23,Viral Haemmorrhaphic Fever,6,3,0
2017-04-23,Measles,5,0,2
2017-04-23,Cholera,4,1,2
2017-04-23,Malaria,10,6,5
2017-04-23,Ebola,10,5,0
2017-04-23,Diarrhoea,7,4,3
2017-04-23,Marburg Virus,6,1,0
2017-04-24,Yellow Fever,9,3,5
2017-04-24,Viral Haemmorrhaphic Fever,9,5,0
2017-04-24,Rubella Mars,15,8,0
2017-04-24,Meningitis,7,5,0
2017-04-24,Measles,10,4,5
2017-04-24,Malaria,3,3,0
2017-04-24,Ebola,5,0,0
2017-04-24,Diarrhoea,9,3,4
2017-04-24,Cholera,9,7,7
2017-04-24,Marburg Virus,11,8,0
2017-04-25,Meningitis,3,3,0
2017-04-25,Yellow Fever,8,7,4
2017-04-25,Viral Haemmorrhaphic Fever,7,3,0
2017-04-25,Rubella Mars,7,5,0
2017-04-25,Measles,9,4,5
2017-04-25,Cholera,5,3,3
2017-04-25,Malaria,7,1,3
2017-04-25,Ebola,6,2,0
2017-04-25,Diarrhoea,12,3,5
2017-04-25,Marburg Virus,13,6,0
2017-04-26,Meningitis,8,4,0
2017-04-26,Yellow Fever,13,7,4
2017-04-26,Viral Haemmorrhaphic Fever,4,2,0
2017-04-26,Rubella Mars,15,9,0
2017-04-26,Measles,6,3,4
2017-04-26,Marburg Virus,7,3,0
2017-04-26,Malaria,10,3,6
2017-04-26,Cholera,12,10,6
2017-04-26,Ebola,7,5,0
2017-04-26,Diarrhoea,9,3,7
2017-04-27,Cholera,8,3,4
2017-04-27,Diarrhoea,6,3,3
2017-04-27,Ebola,8,6,0
2017-04-27,Malaria,9,5,6
2017-04-27,Marburg Virus,7,2,0
2017-04-27,Measles,12,4,6
2017-04-27,Meningitis,12,5,0
2017-04-27,Rubella Mars,6,4,0
2017-04-27,Viral Haemmorrhaphic Fever,15,10,0
2017-04-27,Yellow Fever,9,4,5
2017-04-28,Yellow Fever,4,1,1
