date,hospital_id,department,total_beds,occupied_beds,admissions,discharges,avg_length_of_stay,staff_on_duty,occupancy_rate,month,day_of_week,is_weekend,season,year,occupancy_rate_rolling_7d,occupancy_rate_rolling_14d,occupancy_rate_rolling_30d,occupancy_rate_rolling_7d_std,admissions_rolling_7d,admissions_rolling_14d,admissions_rolling_30d,admissions_rolling_7d_std,discharges_rolling_7d,discharges_rolling_14d,discharges_rolling_30d,discharges_rolling_7d_std,staff_on_duty_rolling_7d,staff_on_duty_rolling_14d,staff_on_duty_rolling_30d,staff_on_duty_rolling_7d_std,occupancy_rate_lag_1d,occupancy_rate_lag_3d,occupancy_rate_lag_7d,occupancy_rate_lag_14d,admissions_lag_1d,admissions_lag_3d,admissions_lag_7d,admissions_lag_14d,discharges_lag_1d,discharges_lag_3d,discharges_lag_7d,discharges_lag_14d,occupancy_rate_pct_change_1d,occupancy_rate_pct_change_7d,admissions_pct_change_1d,admissions_pct_change_7d,discharges_pct_change_1d,discharges_pct_change_7d,staff_on_duty_pct_change_1d,staff_on_duty_pct_change_7d,day_of_month,quarter,week_of_year,is_month_start,is_month_end,is_quarter_end,season_winter,season_spring,season_summer,season_fall,dept_ER,dept_General Ward,dept_ICU,hospital_1,hospital_2,hospital_3,hospital_4
2019-11-05,4,ER,50,31,6,9,2,20,62.4,11,1,0,Fall,2019,57.76571428571429,53.292142857142856,51.748333333333335,7.393320988439227,8.142857142857142,7.714285714285714,7.633333333333334,1.9518001458970788,6.0,6.357142857142857,7.133333333333334,2.3094010767585025,19.714285714285715,19.357142857142858,19.466666666666665,1.380131118684666,61.6,50.78,54.89,59.19,11.0,6.0,8.0,2.0,9.0,5.0,5.0,9.0,0.01298701298701288,0.1368190927309163,-0.4545454545454546,-0.25,0.0,0.8,-0.04761904761904767,0.0,5,4,45,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-06,4,ER,50,31,10,8,3,23,63.57,11,2,0,Fall,2019,59.462857142857146,54.51357142857143,52.17766666666667,7.124845528818484,8.142857142857142,8.0,7.8,1.9518001458970788,6.714285714285714,6.642857142857143,7.233333333333333,1.9760470401187102,20.428571428571427,19.785714285714285,19.6,1.6183471874253257,62.4,52.88,51.69,46.47,6.0,7.0,10.0,6.0,9.0,4.0,3.0,4.0,0.018750000000000044,0.22983168891468364,0.6666666666666667,0.0,-0.11111111111111116,1.6666666666666665,0.1499999999999999,0.2777777777777777,6,4,45,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-07,4,ER,50,28,7,6,2,17,56.36,11,3,0,Fall,2019,59.76857142857143,55.25928571428572,51.92133333333333,6.90490750257008,8.0,8.0,7.8,2.000000000000012,6.714285714285714,6.5,7.166666666666667,1.9760470401187102,20.285714285714285,19.642857142857142,19.533333333333335,1.8898223650460968,63.57,61.6,54.22,45.92,10.0,11.0,8.0,7.0,8.0,9.0,6.0,8.0,-0.11341827906245083,0.03946883068978235,-0.30000000000000004,-0.125,-0.25,0.0,-0.26086956521739135,-0.05555555555555558,7,4,45,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-08,4,ER,50,32,6,9,1,21,64.22,11,4,0,Fall,2019,58.830000000000005,55.57571428571429,52.61,5.450434233465639,7.571428571428571,7.357142857142857,7.7,2.070196678027074,7.142857142857143,6.785714285714286,7.133333333333334,2.11570094204982,20.285714285714285,19.785714285714285,19.6,1.8898223650460968,56.36,62.4,70.79,59.79,7.0,6.0,9.0,15.0,6.0,9.0,6.0,5.0,0.1394606103619589,-0.09280971888684852,-0.1428571428571429,-0.33333333333333337,0.5,0.5,0.23529411764705888,0.0,8,4,45,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-09,4,ER,50,27,7,6,1,17,54.32,11,5,1,Fall,2019,59.33571428571429,56.37142857142857,52.96833333333334,4.690251795454355,7.714285714285714,7.642857142857143,7.733333333333333,1.9760470401187198,7.285714285714286,6.785714285714286,7.033333333333333,1.976047040118713,20.0,19.642857142857142,19.533333333333335,2.23606797749976,64.22,63.57,50.78,43.18,6.0,10.0,6.0,3.0,9.0,8.0,5.0,6.0,-0.15415758330738083,0.06971248523040563,0.16666666666666674,0.16666666666666674,-0.33333333333333337,0.19999999999999996,-0.19047619047619047,-0.10526315789473684,9,4,45,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-10,4,ER,50,23,8,9,1,19,47.44,11,6,1,Fall,2019,58.55857142857143,57.28071428571429,52.65833333333333,6.15893505018374,7.857142857142857,7.714285714285714,7.7,1.9518001458970788,8.0,6.857142857142857,7.1,1.414213562373107,19.714285714285715,19.857142857142858,19.533333333333335,2.2146697055682565,54.32,56.36,52.88,34.71,7.0,7.0,7.0,7.0,6.0,6.0,4.0,8.0,-0.12665684830633284,-0.10287443267776109,0.1428571428571428,0.1428571428571428,0.5,1.25,0.11764705882352944,-0.09523809523809523,10,4,45,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-11,4,ER,50,31,11,5,2,22,63.48,11,0,0,Fall,2019,58.82714285714285,57.760000000000005,53.378,6.351642082395544,7.857142857142857,8.142857142857142,7.733333333333333,1.9518001458970788,7.428571428571429,6.428571428571429,6.9,1.7182493859684562,19.857142857142858,19.785714285714285,19.666666666666668,2.3401261667248527,47.44,64.22,61.6,56.77,8.0,6.0,11.0,5.0,9.0,9.0,9.0,11.0,0.3381112984822934,0.03051948051948039,0.375,0.0,-0.4444444444444444,-0.4444444444444444,0.1578947368421053,0.04761904761904767,11,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-12,4,ER,50,31,6,7,3,21,63.17,11,1,0,Fall,2019,58.93714285714286,58.35142857142857,54.483666666666664,6.430014811506374,7.857142857142857,8.0,7.533333333333333,1.9518001458970788,7.142857142857143,6.571428571428571,6.9,1.5735915849388926,20.0,19.857142857142858,19.866666666666667,2.3804761428475887,63.48,54.32,62.4,54.89,11.0,7.0,6.0,8.0,5.0,6.0,9.0,5.0,-0.0048834278512916995,0.012339743589743657,-0.4545454545454546,0.0,0.3999999999999999,-0.2222222222222222,-0.045454545454545414,0.050000000000000044,12,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-13,4,ER,50,26,7,5,3,20,53.53,11,2,0,Fall,2019,57.50285714285714,58.48285714285714,54.57233333333333,6.34355503453633,7.428571428571429,7.785714285714286,7.5,1.7182493859684627,6.714285714285714,6.714285714285714,6.766666666666667,1.7043362064926972,19.571428571428573,20.0,19.766666666666666,1.9880595947759827,63.17,47.44,63.57,51.69,6.0,8.0,10.0,10.0,7.0,9.0,8.0,3.0,-0.15260408421719174,-0.15793613339625612,0.16666666666666674,-0.30000000000000004,-0.2857142857142857,-0.375,-0.04761904761904767,-0.13043478260869568,13,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-14,4,ER,50,32,12,4,4,20,64.28,11,3,0,Fall,2019,58.63428571428572,59.201428571428565,54.47866666666666,6.795915089578647,8.142857142857142,8.071428571428571,7.666666666666667,2.410295378065489,6.428571428571429,6.571428571428571,6.666666666666667,1.988059594776012,20.0,20.142857142857142,19.766666666666666,1.6329931618554119,53.53,63.48,56.36,54.22,7.0,11.0,7.0,8.0,5.0,5.0,6.0,6.0,0.20082196898935178,0.14052519517388218,0.7142857142857142,0.7142857142857142,-0.19999999999999996,-0.33333333333333337,0.0,0.17647058823529416,14,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-15,4,ER,50,30,4,6,4,22,61.68,11,4,0,Fall,2019,58.27142857142858,58.550714285714285,54.538333333333334,6.509752756624614,7.857142857142857,7.714285714285714,7.533333333333333,2.794552524023096,6.0,6.571428571428571,6.6,1.6329931618554525,20.142857142857142,20.214285714285715,19.833333333333332,1.7728105208557967,64.28,63.17,64.22,70.79,12.0,6.0,6.0,9.0,4.0,7.0,9.0,6.0,-0.04044803982576228,-0.03955154157583307,-0.6666666666666667,-0.33333333333333337,0.5,-0.33333333333333337,0.10000000000000009,0.04761904761904767,15,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-16,4,ER,50,23,5,13,1,17,46.92,11,5,1,Fall,2019,57.214285714285715,58.275,54.454,7.742518662431235,7.571428571428571,7.642857142857143,7.433333333333334,2.99205296617239,7.0,7.142857142857143,6.833333333333333,3.109126351029608,20.142857142857142,20.071428571428573,19.7,1.7728105208557967,61.68,53.53,54.32,50.78,4.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,-0.23929961089494156,-0.13622974963181145,0.25,-0.2857142857142857,1.1666666666666665,1.1666666666666665,-0.2272727272727273,0.0,16,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-17,4,ER,50,25,8,6,2,17,50.64,11,6,1,Fall,2019,57.67142857142857,58.114999999999995,54.077666666666666,7.14027643855953,7.571428571428571,7.714285714285714,7.433333333333334,2.99205296617239,6.571428571428571,7.285714285714286,6.766666666666667,2.9920529661723845,19.857142857142858,19.785714285714285,19.466666666666665,2.1157009420497856,46.92,64.28,47.44,52.88,5.0,12.0,8.0,7.0,13.0,4.0,9.0,4.0,0.07928388746803061,0.06745362563237789,0.6000000000000001,0.0,-0.5384615384615384,-0.33333333333333337,0.0,-0.10526315789473684,17,4,46,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-18,4,ER,50,31,4,8,4,21,62.98,11,0,0,Fall,2019,57.60000000000001,58.21357142857143,54.984,7.074684916423304,6.571428571428571,7.214285714285714,7.266666666666667,2.8199966227605646,7.0,7.214285714285714,6.866666666666666,2.9439202887759524,19.714285714285715,19.785714285714285,19.5,1.9760470401186778,50.64,61.68,63.48,61.6,8.0,4.0,11.0,11.0,6.0,6.0,5.0,9.0,0.24368088467614535,-0.007876496534341526,-0.5,-0.6363636363636364,0.33333333333333326,0.6000000000000001,0.23529411764705888,-0.045454545454545414,18,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-19,4,ER,50,31,8,13,4,20,62.99,11,1,0,Fall,2019,57.574285714285715,58.255714285714284,55.815333333333335,7.051354142155674,6.857142857142857,7.357142857142857,7.3,2.8535691936340326,7.857142857142857,7.5,7.0,3.716116764786037,19.571428571428573,19.785714285714285,19.6,1.9023794624226553,62.98,46.92,63.17,62.4,4.0,5.0,6.0,6.0,8.0,13.0,7.0,9.0,0.00015878056525897577,-0.0028494538546778303,1.0,0.33333333333333326,0.625,0.8571428571428572,-0.04761904761904767,-0.04761904761904767,19,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-20,4,ER,50,33,11,4,5,21,67.44,11,2,0,Fall,2019,59.56142857142858,58.53214285714286,56.276666666666664,7.655765645515053,7.428571428571429,7.428571428571429,7.466666666666667,3.258688021128697,7.714285714285714,7.214285714285714,6.9,3.8606685826112987,19.714285714285715,19.642857142857142,19.566666666666666,1.9760470401186778,62.99,50.64,53.53,63.57,8.0,8.0,7.0,10.0,13.0,6.0,5.0,8.0,0.07064613430703282,0.25985428731552385,0.375,0.5714285714285714,-0.6923076923076923,-0.19999999999999996,0.050000000000000044,0.050000000000000044,20,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-21,4,ER,50,30,11,6,3,23,61.18,11,3,0,Fall,2019,59.11857142857143,58.87642857142857,56.343,7.423459275772211,7.285714285714286,7.714285714285714,7.766666666666667,3.0394235042348545,8.0,7.214285714285714,6.8,3.605551275463994,20.142857142857142,20.071428571428573,19.733333333333334,2.3401261667248487,67.44,62.98,64.28,56.36,11.0,4.0,12.0,7.0,4.0,8.0,4.0,6.0,-0.09282325029655991,-0.04822650902302428,0.0,-0.08333333333333337,0.5,0.5,0.09523809523809534,0.1499999999999999,21,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-22,4,ER,50,31,9,7,1,20,63.52,11,4,0,Fall,2019,59.38142857142857,58.826428571428565,56.91133333333334,7.560582932930183,8.0,7.928571428571429,7.866666666666666,2.7080128015453293,8.142857142857142,7.071428571428571,6.9,3.5321651258386146,19.857142857142858,20.0,19.833333333333332,2.1930626551751056,61.18,62.99,61.68,64.22,11.0,8.0,4.0,6.0,6.0,13.0,6.0,9.0,0.038247793396534835,0.02983138780804162,-0.18181818181818177,1.25,0.16666666666666674,0.16666666666666674,-0.13043478260869568,-0.09090909090909094,22,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-23,4,ER,50,29,8,10,3,18,59.36,11,5,1,Fall,2019,61.15857142857143,59.18642857142857,57.35933333333333,5.253254320169735,8.428571428571429,8.0,7.9,2.3704530408864195,7.714285714285714,7.357142857142857,6.966666666666667,2.9840847683606335,20.0,20.071428571428573,19.8,1.9999999999999667,63.52,67.44,46.92,54.32,9.0,11.0,5.0,7.0,7.0,4.0,13.0,6.0,-0.06549118387909325,0.26513213981244665,-0.11111111111111116,0.6000000000000001,0.4285714285714286,-0.23076923076923073,-0.09999999999999998,0.05882352941176472,23,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-24,4,ER,50,25,6,11,1,21,51.88,11,6,1,Fall,2019,61.33571428571429,59.503571428571426,57.09566666666667,4.8444465013831,8.142857142857142,7.857142857142857,7.6,2.544836041121417,8.428571428571429,7.5,7.166666666666667,3.101458950082632,20.571428571428573,20.214285714285715,19.866666666666667,1.5118578920368555,59.36,61.18,50.64,47.44,8.0,11.0,8.0,8.0,10.0,6.0,6.0,9.0,-0.12601078167115898,0.024486571879936747,-0.25,-0.25,0.10000000000000009,0.8333333333333333,0.16666666666666674,0.23529411764705888,24,4,47,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-25,4,ER,50,31,8,5,4,21,63.96,11,0,0,Fall,2019,61.47571428571428,59.53785714285714,57.788333333333334,4.913552201625246,8.714285714285714,7.642857142857143,7.766666666666667,1.7994708216848903,8.0,7.5,7.133333333333334,3.3665016461206982,20.571428571428573,20.142857142857142,19.933333333333334,1.5118578920368555,51.88,63.52,62.98,63.48,6.0,9.0,4.0,11.0,11.0,7.0,8.0,5.0,0.2328450269853508,0.015560495395363638,0.33333333333333326,1.0,-0.5454545454545454,-0.375,0.0,0.0,25,4,48,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-26,4,ER,50,34,8,5,2,25,69.15,11,1,0,Fall,2019,62.355714285714285,59.964999999999996,58.93633333333333,5.716041337449347,8.714285714285714,7.785714285714286,7.8,1.7994708216848903,6.857142857142857,7.357142857142857,7.033333333333333,2.6726124191242477,21.285714285714285,20.428571428571427,20.233333333333334,2.214669705568238,63.96,59.36,62.99,63.17,8.0,8.0,8.0,6.0,5.0,10.0,13.0,7.0,0.08114446529080688,0.09779330052389268,0.0,0.0,0.0,-0.6153846153846154,0.19047619047619047,0.25,26,4,48,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-27,4,ER,50,27,4,6,2,18,55.51,11,2,0,Fall,2019,60.651428571428575,60.10642857142857,58.89433333333333,5.7259713253777855,7.714285714285714,7.571428571428571,7.766666666666667,2.2146697055682933,7.142857142857143,7.428571428571429,6.866666666666666,2.410295378065484,20.857142857142858,20.285714285714285,20.066666666666666,2.5448360411213726,69.15,51.88,67.44,53.53,8.0,6.0,11.0,7.0,5.0,11.0,4.0,5.0,-0.19725234996384677,-0.17689798339264529,-0.5,-0.6363636363636364,0.19999999999999996,0.5,-0.28,-0.1428571428571429,27,4,48,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-28,4,ER,50,32,9,3,2,21,65.05,11,3,0,Fall,2019,61.204285714285724,60.16142857142858,59.233,5.9672574860452405,7.428571428571429,7.357142857142857,7.8,1.8126539343499435,6.714285714285714,7.357142857142857,6.8,2.870208222079934,20.571428571428573,20.357142857142858,20.1,2.3704530408863738,55.51,63.96,61.18,64.28,4.0,8.0,11.0,12.0,6.0,5.0,6.0,4.0,0.1718609259592867,0.06325596600196137,1.25,-0.18181818181818177,-0.5,-0.5,0.16666666666666674,-0.08695652173913049,28,4,48,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-29,4,ER,50,30,8,4,1,23,60.92,11,4,0,Fall,2019,60.832857142857144,60.107142857142854,59.54066666666667,5.879364235146928,7.285714285714286,7.642857142857143,7.733333333333333,1.7043362064927057,6.285714285714286,7.214285714285714,6.833333333333333,3.0394235042348487,21.0,20.428571428571427,20.266666666666666,2.5166114784235467,65.05,69.15,63.52,61.68,9.0,8.0,9.0,4.0,3.0,5.0,7.0,6.0,-0.06348962336664099,-0.040931989924433254,-0.11111111111111116,-0.11111111111111116,0.33333333333333326,-0.4285714285714286,0.09523809523809534,0.1499999999999999,29,4,48,0,0,0,0,0,0,1,True,False,False,False,False,False,True
2019-11-30,4,ER,50,24,4,12,3,18,48.07,11,5,1,Fall,2019,59.220000000000006,60.189285714285724,59.33566666666666,7.6366833987886515,6.714285714285714,7.571428571428571,7.6,2.0586634591635598,6.571428571428571,7.142857142857143,7.033333333333333,3.5050983275386582,21.0,20.5,20.266666666666666,2.5166114784235467,60.92,55.51,59.36,46.92,8.0,4.0,8.0,5.0,4.0,6.0,10.0,13.0,-0.2109323703217334,-0.19019541778975735,-0.5,-0.5,2.0,0.19999999999999996,-0.21739130434782605,0.0,30,4,48,0,1,0,0,0,0,1,True,False,False,False,False,False,True
2019-12-01,4,ER,50,31,6,10,2,21,62.62,12,6,1,Winter,2019,60.75428571428571,61.04500000000001,59.06333333333334,6.9656271723917955,6.714285714285714,7.428571428571429,7.5,2.0586634591635598,6.428571428571429,7.428571428571429,7.166666666666667,3.3094381626464884,21.0,20.785714285714285,20.266666666666666,2.5166114784235467,48.07,65.05,51.88,50.64,4.0,9.0,6.0,8.0,12.0,3.0,11.0,6.0,0.30268358643644677,0.20701619121048553,0.5,0.0,-0.16666666666666663,-0.09090909090909094,0.16666666666666674,0.0,1,4,48,1,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-02,4,ER,50,35,6,8,4,19,71.2,12,0,0,Winter,2019,61.78857142857142,61.63214285714286,59.74400000000001,7.984024525203361,6.428571428571429,7.571428571428571,7.5,1.988059594776018,6.857142857142857,7.428571428571429,7.266666666666667,3.287784027201883,20.714285714285715,20.642857142857142,20.266666666666666,2.6276913640611856,62.62,60.92,63.96,62.98,6.0,8.0,8.0,4.0,10.0,4.0,5.0,8.0,0.1370169274992017,0.11319574734208881,0.0,-0.25,-0.19999999999999996,0.6000000000000001,-0.09523809523809523,-0.09523809523809523,2,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-03,4,ER,50,34,9,7,2,21,69.02,12,1,0,Winter,2019,61.77,62.06285714285714,60.282000000000004,7.964173947539554,6.571428571428571,7.642857142857143,7.566666666666666,2.1491969707422474,7.142857142857143,7.0,7.366666666666666,3.1847852585154253,20.142857142857142,20.714285714285715,20.266666666666666,1.8644544714715714,71.2,48.07,69.15,62.99,6.0,4.0,8.0,8.0,8.0,12.0,5.0,13.0,-0.030617977528090035,-0.0018799710773681477,0.5,0.125,-0.125,0.3999999999999999,0.10526315789473695,-0.16000000000000003,3,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-04,4,ER,50,35,9,7,3,18,71.19,12,2,0,Winter,2019,64.01,62.330714285714286,60.60166666666667,8.113712672589202,7.285714285714286,7.5,7.5,1.9760470401187182,7.285714285714286,7.214285714285714,7.3,3.147183169877777,20.142857142857142,20.5,20.166666666666668,1.8644544714715714,69.02,62.62,55.51,67.44,9.0,6.0,4.0,11.0,7.0,10.0,6.0,4.0,0.03144016227180524,0.2824716267339218,0.0,1.25,0.0,0.16666666666666674,-0.1428571428571429,0.0,4,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-05,4,ER,50,30,8,3,3,22,61.35,12,3,0,Winter,2019,63.481428571428566,62.34285714285715,60.56666666666667,8.155083135835108,7.142857142857143,7.285714285714286,7.566666666666666,1.8644544714716198,7.285714285714286,7.0,7.1,3.147183169877777,20.285714285714285,20.428571428571427,20.233333333333334,1.9760470401186703,71.19,71.2,65.05,61.18,9.0,6.0,9.0,11.0,7.0,8.0,3.0,6.0,-0.13822166034555405,-0.0568793235972328,-0.11111111111111116,-0.11111111111111116,-0.5714285714285714,0.0,0.22222222222222232,0.04761904761904767,5,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-06,4,ER,50,32,3,6,3,24,64.74,12,4,0,Winter,2019,64.02714285714286,62.43,60.60566666666667,8.08260212696743,6.428571428571429,6.857142857142857,7.333333333333333,2.370453040886415,7.571428571428571,6.928571428571429,7.033333333333333,2.8784916685157027,20.428571428571427,20.714285714285715,20.266666666666666,2.2253945610567127,61.35,69.02,60.92,63.52,8.0,9.0,8.0,9.0,3.0,7.0,4.0,7.0,0.05525672371638124,0.06270518713066298,-0.625,-0.625,1.0,0.5,0.09090909090909083,0.04347826086956519,6,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-07,4,ER,50,28,8,4,4,21,57.7,12,5,1,Winter,2019,65.40285714285714,62.31142857142857,60.650333333333336,5.2301201843608265,7.0,6.857142857142857,7.366666666666666,2.160246899469296,6.428571428571429,6.5,6.966666666666667,2.3704530408864106,20.857142857142858,20.928571428571427,20.4,1.9518001458970222,64.74,71.19,48.07,59.36,3.0,9.0,4.0,8.0,6.0,7.0,12.0,10.0,-0.10874266295953028,0.2003328479301021,1.6666666666666665,1.0,-0.33333333333333337,-0.6666666666666667,-0.125,0.16666666666666674,7,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-08,4,ER,50,29,6,3,2,20,59.95,12,6,1,Winter,2019,65.02142857142857,62.88785714285715,60.508,5.5542159019717285,7.0,6.857142857142857,7.366666666666666,2.160246899469296,5.428571428571429,5.928571428571429,6.766666666666667,2.0701966780270626,20.714285714285715,20.857142857142858,20.366666666666667,1.9760470401186654,57.7,61.35,62.62,51.88,8.0,8.0,6.0,6.0,4.0,3.0,10.0,11.0,0.038994800693240794,-0.04263813478122003,-0.25,0.0,-0.25,-0.7,-0.04761904761904767,-0.04761904761904767,8,4,49,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-09,4,ER,50,31,7,7,2,20,63.13,12,0,0,Winter,2019,63.86857142857143,62.82857142857143,60.80166666666666,4.851032290731066,7.142857142857143,6.785714285714286,7.366666666666666,2.1157009420498247,5.285714285714286,6.071428571428571,6.8,1.8898223650461354,20.857142857142858,20.785714285714285,20.466666666666665,1.8644544714715627,59.95,64.74,71.2,63.96,6.0,3.0,6.0,8.0,3.0,6.0,8.0,5.0,0.05304420350291905,-0.11334269662921348,0.16666666666666674,0.16666666666666674,1.3333333333333335,-0.125,0.0,0.05263157894736836,9,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-10,4,ER,50,34,8,5,2,20,68.72,12,1,0,Winter,2019,63.825714285714284,62.79785714285715,61.511,4.798982034914257,7.0,6.785714285714286,7.366666666666666,2.0000000000000093,5.0,6.071428571428571,6.666666666666667,1.7320508075688754,20.714285714285715,20.428571428571427,20.5,1.8898223650460921,63.13,57.7,69.02,69.15,7.0,8.0,9.0,8.0,7.0,4.0,7.0,5.0,0.08854744178678908,-0.004346566212691916,0.1428571428571428,-0.11111111111111116,-0.2857142857142857,-0.2857142857142857,0.0,-0.04761904761904767,10,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-11,4,ER,50,37,6,9,2,21,74.04,12,2,0,Winter,2019,64.23285714285714,64.12142857142858,61.86300000000001,5.584501512477047,6.571428571428571,6.928571428571429,7.2,1.8126539343499408,5.285714285714286,6.285714285714286,6.8,2.2146697055682822,21.142857142857142,20.642857142857142,20.466666666666665,1.4638501094227367,68.72,59.95,71.19,55.51,8.0,6.0,9.0,4.0,5.0,3.0,7.0,6.0,0.0774155995343424,0.04003371260008448,-0.25,-0.33333333333333337,0.8,0.2857142857142858,0.050000000000000044,0.16666666666666674,11,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-12,4,ER,50,33,4,3,2,20,67.05,12,3,0,Winter,2019,65.04714285714286,64.2642857142857,61.992333333333335,5.509143049772669,6.0,6.571428571428571,7.133333333333334,1.9148542155126833,5.285714285714286,6.285714285714286,6.666666666666667,2.2146697055682822,20.857142857142858,20.571428571428573,20.433333333333334,1.4638501094227414,74.04,63.13,61.35,65.05,6.0,7.0,8.0,9.0,9.0,7.0,3.0,3.0,-0.09440842787682346,0.09290953545232261,-0.33333333333333337,-0.5,-0.6666666666666667,0.0,-0.04761904761904767,-0.09090909090909094,12,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-13,4,ER,50,36,9,5,3,16,72.72,12,4,0,Winter,2019,66.18714285714286,65.10714285714286,62.632,6.21537264714342,6.857142857142857,6.642857142857143,7.2,1.6761634196950623,5.142857142857143,6.357142857142857,6.666666666666667,2.1930626551751335,19.714285714285715,20.071428571428573,20.3,1.704336206492659,67.05,68.72,64.74,60.92,4.0,8.0,3.0,8.0,3.0,5.0,6.0,4.0,0.08456375838926178,0.12326227988878591,1.25,2.0,0.6666666666666667,-0.16666666666666663,-0.19999999999999996,-0.33333333333333337,13,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-14,4,ER,50,26,10,12,4,19,52.2,12,5,1,Winter,2019,65.40142857142857,65.40214285714286,62.22933333333334,7.649316807339658,7.142857142857143,7.071428571428571,7.133333333333334,2.035400978396439,6.285714285714286,6.357142857142857,6.933333333333334,3.302235894778252,19.428571428571427,20.142857142857142,20.266666666666666,1.6183471874253417,72.72,74.04,57.7,48.07,9.0,6.0,8.0,4.0,5.0,9.0,4.0,12.0,-0.2821782178217821,-0.09532062391681106,0.11111111111111116,0.25,1.4,2.0,0.1875,-0.09523809523809523,14,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-15,4,ER,50,22,6,8,2,21,45.51,12,6,1,Winter,2019,63.33857142857143,64.17999999999999,61.690333333333335,10.702301043189207,7.142857142857143,7.071428571428571,7.2,2.035400978396439,7.0,6.214285714285714,7.0,3.000000000000005,19.571428571428573,20.142857142857142,20.233333333333334,1.7182493859684167,52.2,67.05,59.95,62.62,10.0,4.0,6.0,6.0,12.0,3.0,3.0,10.0,-0.12816091954023,-0.24086738949124276,-0.4,0.0,-0.33333333333333337,1.6666666666666665,0.10526315789473695,0.050000000000000044,15,4,50,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-16,4,ER,50,39,12,4,3,22,78.13,12,0,0,Winter,2019,65.48142857142857,64.675,62.730666666666664,12.068108700995738,7.857142857142857,7.5,7.433333333333334,2.734262327610598,6.571428571428571,5.928571428571429,6.7,3.207134902949096,19.857142857142858,20.357142857142858,20.4,1.9518001458970349,45.51,72.72,63.13,71.2,6.0,9.0,7.0,6.0,8.0,5.0,7.0,8.0,0.7167655460338387,0.23760494218279726,1.0,0.7142857142857142,-0.5,-0.4285714285714286,0.04761904761904767,0.10000000000000009,16,4,51,0,0,0,1,0,0,0,True,False,False,False,False,False,True
2019-12-17,4,ER,50,34,4,6,2,19,69.11,12,1,0,Winter,2019,65.53714285714285,64.68142857142858,63.346333333333334,12.086438287443984,7.285714285714286,7.142857142857143,7.3,3.0937725468153947,6.714285714285714,5.857142857142857,6.7,3.147183169877777,19.714285714285715,20.214285714285715,20.466666666666665,1.9760470401186778,78.13,52.2,68.72,69.02,12.0,10.0,8.0,9.0,4.0,12.0,5.0,7.0,-0.11544861128887751,0.005675203725261868,-0.6666666666666667,-0.5,0.5,0.19999999999999996,-0.13636363636363635,-0.050000000000000044,17,4,51,0,0,0,1,0,0,0,True,False,False,False,False,False,True
