report_date,disease,cases,deaths,confirmed,month,year,dayofweek,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,lag_1,lag_3,lag_7,lag_14,growth_rate_1d,growth_rate_7d,spike_ratio,season,threshold,is_outbreak,alert_level,anomaly_score,iso_prediction,iso_outbreak,week,batch_alert,upper1,upper2
2016-08-27,Meningitis,2,1,0,8,2016,5,6.285714285714286,7.428571428571429,7.3,2.7516228977511497,10.0,5.0,7.0,6.0,-0.8,-0.7142857142857143,0.27393507738665934,2,13.283599104809175,0,Normal,0.49470840953936573,1,0,34,Normal,10.510220605036167,13.283599104809175
2016-08-28,Meningitis,8,3,0,8,2016,6,6.285714285714286,7.142857142857143,7.266666666666667,2.7516228977511497,2.0,7.0,8.0,12.0,3.0,0.0,1.1007659496399578,2,13.283599104809175,0,Normal,0.5218184743157209,1,0,34,Normal,10.510220605036167,13.283599104809175
2016-08-29,Meningitis,10,3,0,8,2016,0,6.571428571428571,7.142857142857143,7.3,3.0472470011001995,8.0,10.0,8.0,10.0,0.25,0.25,1.3696753869332967,2,13.283599104809175,0,Normal,0.4153412344631768,1,0,35,Normal,10.510220605036167,13.283599104809175
2016-08-30,Meningitis,3,2,0,8,2016,1,6.428571428571429,6.785714285714286,7.233333333333333,3.2071349029490723,10.0,2.0,4.0,8.0,-0.7,-0.25,0.41468921347279175,2,13.283599104809175,0,Normal,0.48956677693625966,1,0,35,Normal,10.510220605036167,13.283599104809175
2016-08-31,Meningitis,6,2,0,8,2016,2,6.571428571428571,6.785714285714286,7.2,3.154739442867006,3.0,8.0,5.0,6.0,1.0,0.19999999999999996,0.833217608665463,2,13.283599104809175,0,Normal,0.4514788237886292,1,0,35,Normal,10.510220605036167,13.283599104809175
2016-09-01,Meningitis,8,4,0,9,2016,3,6.714285714285714,6.785714285714286,7.133333333333334,3.1997023671109033,6.0,10.0,7.0,8.0,0.33333333333333326,0.1428571428571428,1.1213381301686678,3,13.283599104809175,0,Normal,0.4050229865363975,1,0,35,Normal,10.510220605036167,13.283599104809175
2016-09-02,Meningitis,12,6,0,9,2016,4,7.0,7.0,7.233333333333333,3.6055512754639745,8.0,3.0,10.0,9.0,0.5,0.19999999999999996,1.658756853891167,3,13.283599104809175,0,Normal,0.47588127226651145,1,0,35,Watch,10.510220605036167,13.283599104809175
2016-09-03,Meningitis,5,2,0,9,2016,5,7.428571428571429,6.857142857142857,7.233333333333333,3.0472470011002057,12.0,6.0,2.0,7.0,-0.5833333333333333,1.5,0.6911486891213195,3,13.283599104809175,0,Normal,0.4741252744182996,1,0,35,Normal,10.510220605036167,13.283599104809175
2016-09-04,Meningitis,8,5,0,9,2016,6,7.428571428571429,6.857142857142857,7.366666666666666,3.0472470011002057,5.0,8.0,8.0,8.0,0.6000000000000001,0.0,1.0858254535583405,3,13.283599104809175,0,Normal,0.40018899458706697,1,0,35,Normal,10.510220605036167,13.283599104809175
2016-09-05,Meningitis,4,1,0,9,2016,0,6.571428571428571,6.571428571428571,7.333333333333333,3.0472470011001995,8.0,12.0,10.0,8.0,-0.5,-0.6,0.5453801754306231,3,13.283599104809175,0,Normal,0.4353552344259647,1,0,36,Normal,10.510220605036167,13.283599104809175
2016-09-06,Meningitis,8,5,0,9,2016,1,7.285714285714286,6.857142857142857,7.4,2.6276913640612,4.0,5.0,3.0,4.0,1.0,1.6666666666666665,1.0809350087825969,3,13.283599104809175,0,Normal,0.4528445918834862,1,0,36,Normal,10.510220605036167,13.283599104809175
2016-09-07,Meningitis,12,10,0,9,2016,2,8.142857142857142,7.357142857142857,7.533333333333333,3.0783421635988453,8.0,8.0,6.0,5.0,0.5,1.0,1.592708932442596,3,13.283599104809175,0,Normal,0.4488751554372806,1,0,36,Watch,10.510220605036167,13.283599104809175
2016-09-08,Meningitis,11,5,0,9,2016,3,8.571428571428571,7.642857142857143,7.633333333333334,3.2586880211286844,12.0,4.0,8.0,7.0,-0.08333333333333337,0.375,1.4408592760773697,3,13.283599104809175,0,Normal,0.41790592758999334,1,0,36,Watch,10.510220605036167,13.283599104809175
2016-09-09,Meningitis,6,2,0,9,2016,4,7.714285714285714,7.357142857142857,7.6,2.9840847683606158,11.0,8.0,12.0,10.0,-0.4545454545454546,-0.5,0.7893698197605579,3,13.283599104809175,0,Normal,0.4229905175107066,1,0,36,Normal,10.510220605036167,13.283599104809175
2016-09-10,Meningitis,14,4,0,9,2016,5,9.0,8.214285714285714,7.8,3.5118845842842434,6.0,12.0,5.0,2.0,1.3333333333333335,1.7999999999999998,1.7946417126009486,3,13.283599104809175,1,Outbreak,0.507600922290866,1,0,36,Outbreak,10.510220605036167,13.283599104809175
2016-09-11,Meningitis,7,5,0,9,2016,6,8.857142857142858,8.142857142857142,7.733333333333333,3.5790395093549585,14.0,11.0,8.0,8.0,-0.5,-0.125,0.905055380769728,3,13.283599104809175,0,Normal,0.43596928683368363,1,0,36,Normal,10.510220605036167,13.283599104809175
2016-09-12,Meningitis,8,4,0,9,2016,0,9.428571428571429,8.0,7.8,2.935821455580639,7.0,6.0,4.0,10.0,0.1428571428571428,1.0,1.025509550057685,3,13.283599104809175,0,Normal,0.4267284363618322,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-13,Meningitis,7,2,0,9,2016,1,9.285714285714286,8.285714285714286,7.633333333333334,3.0394235042348465,8.0,14.0,8.0,3.0,-0.125,-0.125,0.9169104484128716,3,13.283599104809175,0,Normal,0.4030280548091204,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-14,Meningitis,4,4,0,9,2016,2,8.142857142857142,8.142857142857142,7.433333333333334,3.3380918415851117,7.0,7.0,12.0,6.0,-0.4285714285714286,-0.6666666666666667,0.5380442092991974,3,13.283599104809175,0,Normal,0.455788954348105,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-15,Meningitis,10,4,0,9,2016,3,8.0,8.285714285714286,7.5,3.214550253664308,4.0,8.0,11.0,8.0,1.5,-0.09090909090909094,1.3331555792560992,3,13.283599104809175,0,Normal,0.4394729540221354,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-16,Meningitis,8,6,0,9,2016,4,8.285714285714286,8.0,7.566666666666666,3.093772546815379,10.0,7.0,6.0,12.0,-0.19999999999999996,0.33333333333333326,1.0571290137867242,3,13.283599104809175,0,Normal,0.38738052780284965,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-17,Meningitis,6,2,0,9,2016,5,7.142857142857143,8.071428571428571,7.5,1.8644544714715794,8.0,4.0,14.0,5.0,-0.25,-0.5714285714285714,0.7998933475536595,3,13.283599104809175,0,Normal,0.4241931584214888,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-18,Meningitis,8,3,0,9,2016,6,7.285714285714286,8.071428571428571,7.466666666666667,1.889822365046109,6.0,10.0,7.0,8.0,0.33333333333333326,0.1428571428571428,1.0712850957461053,3,13.283599104809175,0,Normal,0.3847380737051877,1,0,37,Normal,10.510220605036167,13.283599104809175
2016-09-19,Meningitis,4,2,0,9,2016,0,6.714285714285714,8.071428571428571,7.366666666666666,2.214669705568253,8.0,8.0,8.0,4.0,-0.5,-0.5,0.5429127267791702,3,13.283599104809175,0,Normal,0.4190480458564836,1,0,38,Normal,10.510220605036167,13.283599104809175
2016-09-20,Meningitis,8,2,0,9,2016,1,6.857142857142857,8.071428571428571,7.366666666666666,2.267786838055336,4.0,6.0,7.0,8.0,1.0,0.1428571428571428,1.0858254535583405,3,13.283599104809175,0,Normal,0.41101205483138886,1,0,38,Normal,10.510220605036167,13.283599104809175
2016-09-21,Meningitis,12,8,0,9,2016,2,8.0,8.071428571428571,7.5,2.5819888974715983,8.0,8.0,4.0,12.0,0.5,2.0,1.599786695107319,3,13.283599104809175,0,Normal,0.48066356877247834,1,0,38,Watch,10.510220605036167,13.283599104809175
2016-09-22,Meningitis,12,9,0,9,2016,3,8.285714285714286,8.142857142857142,7.766666666666667,2.9277002188455907,12.0,4.0,10.0,11.0,0.0,0.19999999999999996,1.5448654679654978,3,13.283599104809175,0,Normal,0.44443566591837824,1,0,38,Watch,10.510220605036167,13.283599104809175
2016-09-23,Meningitis,5,3,0,9,2016,4,7.857142857142857,8.071428571428571,7.766666666666667,3.1847852585154106,12.0,8.0,8.0,6.0,-0.5833333333333333,-0.375,0.6436939449856242,3,13.283599104809175,0,Normal,0.4072228328997905,1,0,38,Normal,10.510220605036167,13.283599104809175
2016-09-24,Meningitis,8,3,0,9,2016,5,8.142857142857142,7.642857142857143,7.8,3.078342163598845,5.0,12.0,6.0,14.0,0.6000000000000001,0.33333333333333326,1.025509550057685,3,13.283599104809175,0,Normal,0.39059711811535613,1,0,38,Normal,10.510220605036167,13.283599104809175
2016-09-25,Meningitis,8,5,0,9,2016,6,8.142857142857142,7.714285714285714,7.733333333333333,3.078342163598845,8.0,12.0,8.0,7.0,0.0,0.0,1.0343490065939749,3,13.283599104809175,0,Normal,0.3788543195317274,1,0,38,Normal,10.510220605036167,13.283599104809175
2016-09-26,Meningitis,8,3,0,9,2016,0,8.714285714285714,7.714285714285714,7.933333333333334,2.497617912751109,8.0,5.0,4.0,8.0,0.0,1.0,1.008276267697349,3,13.283599104809175,0,Normal,0.41330066680309174,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-09-27,Meningitis,5,2,0,9,2016,1,8.285714285714286,7.571428571428571,7.833333333333333,2.870208222079922,8.0,8.0,8.0,7.0,-0.375,-0.375,0.6382163979066502,3,13.283599104809175,0,Normal,0.3935511692302713,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-09-28,Meningitis,8,6,0,9,2016,2,7.714285714285714,7.857142857142857,7.766666666666667,2.3603873774083133,5.0,8.0,12.0,4.0,0.6000000000000001,-0.33333333333333337,1.0299103119769986,3,13.283599104809175,0,Normal,0.4091336263822277,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-09-29,Meningitis,9,4,0,9,2016,3,7.285714285714286,7.785714285714286,7.966666666666667,1.6035674514745166,8.0,8.0,12.0,10.0,0.125,-0.25,1.1295653265280508,3,13.283599104809175,0,Normal,0.41755826416466535,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-09-30,Meningitis,10,4,0,9,2016,4,8.0,7.928571428571429,8.1,1.5275252316519254,9.0,5.0,5.0,8.0,0.11111111111111116,1.0,1.2344155042587337,3,13.283599104809175,0,Normal,0.4299017212351818,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-10-01,Meningitis,6,0,0,10,2016,5,7.714285714285714,7.928571428571429,8.033333333333333,1.704336206492671,10.0,8.0,8.0,6.0,-0.4,-0.25,0.7467950047711903,3,13.283599104809175,0,Normal,0.38920237125902724,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-10-02,Meningitis,7,4,0,10,2016,6,7.571428571428571,7.857142857142857,7.866666666666666,1.7182493859684251,6.0,9.0,8.0,8.0,0.16666666666666674,-0.125,0.8897174088039657,3,13.283599104809175,0,Normal,0.38793831806497886,1,0,39,Normal,10.510220605036167,13.283599104809175
2016-10-03,Meningitis,13,9,0,10,2016,0,8.285714285714286,8.5,8.133333333333333,2.690370836538187,7.0,10.0,8.0,4.0,0.8571428571428572,0.625,1.5981641601442447,3,13.283599104809175,0,Normal,0.4451740661012752,1,0,40,Watch,10.510220605036167,13.283599104809175
2016-10-04,Meningitis,3,1,0,10,2016,1,8.0,8.142857142857142,7.966666666666667,3.1622776601683693,13.0,6.0,5.0,8.0,-0.7692307692307692,-0.4,0.3765217755093503,3,13.283599104809175,0,Normal,0.47458934889011956,1,0,40,Normal,10.510220605036167,13.283599104809175
2016-10-05,Meningitis,6,4,0,10,2016,2,7.714285714285714,7.714285714285714,8.033333333333333,3.251373336211715,3.0,7.0,8.0,12.0,1.0,-0.25,0.7467950047711903,3,13.283599104809175,0,Normal,0.4232853292230446,1,0,40,Normal,10.510220605036167,13.283599104809175
2016-10-06,Meningitis,7,6,0,10,2016,3,7.428571428571429,7.357142857142857,8.0,3.2071349029490794,6.0,13.0,9.0,12.0,0.16666666666666674,-0.2222222222222222,0.8748906386701663,3,13.283599104809175,0,Normal,0.38485716983241447,1,0,40,Normal,10.510220605036167,13.283599104809175
2016-10-07,Meningitis,7,1,0,10,2016,4,7.0,7.5,7.833333333333333,2.9999999999999836,7.0,3.0,10.0,5.0,0.0,-0.30000000000000004,0.8935029570693103,3,13.283599104809175,0,Normal,0.389522624378125,1,0,40,Normal,10.510220605036167,13.283599104809175
2016-10-08,Meningitis,7,3,0,10,2016,5,7.142857142857143,7.428571428571429,7.7,2.968084198523303,7.0,6.0,6.0,8.0,0.0,0.16666666666666674,0.9089728606674458,3,13.283599104809175,0,Normal,0.38000364312871565,1,0,40,Normal,10.510220605036167,13.283599104809175
2016-10-09,Meningitis,7,4,0,10,2016,6,7.142857142857143,7.357142857142857,7.733333333333333,2.968084198523303,7.0,7.0,7.0,8.0,0.0,0.0,0.905055380769728,3,13.283599104809175,0,Normal,0.37455381340481875,1,0,40,Normal,10.510220605036167,13.283599104809175
2016-10-10,Meningitis,5,4,0,10,2016,0,6.0,7.142857142857143,7.433333333333334,1.5275252316519021,7.0,7.0,13.0,8.0,-0.2857142857142857,-0.6153846153846154,0.6725552616239967,3,13.283599104809175,0,Normal,0.4593065642899849,1,0,41,Normal,10.510220605036167,13.283599104809175
2016-10-11,Meningitis,7,3,0,10,2016,1,6.571428571428571,7.285714285714286,7.433333333333334,0.7867957924693701,5.0,7.0,3.0,5.0,0.3999999999999999,1.3333333333333335,0.9415773662735955,3,13.283599104809175,0,Normal,0.49321311794205985,1,0,41,Normal,10.510220605036167,13.283599104809175
2016-10-12,Meningitis,11,10,0,10,2016,2,7.285714285714286,7.5,7.533333333333333,1.7994708216848503,7.0,7.0,6.0,8.0,0.5714285714285714,0.8333333333333333,1.4599831880723797,3,13.283599104809175,0,Normal,0.4234926088697013,1,0,41,Watch,10.510220605036167,13.283599104809175
2016-10-13,Meningitis,8,6,0,10,2016,3,7.428571428571429,7.428571428571429,7.566666666666666,1.812653934349909,11.0,5.0,7.0,9.0,-0.2727272727272727,0.1428571428571428,1.0571290137867242,3,13.283599104809175,0,Normal,0.3960612660752517,1,0,41,Normal,10.510220605036167,13.283599104809175
2016-10-14,Meningitis,12,5,0,10,2016,4,8.142857142857142,7.571428571428571,7.833333333333333,2.4784787961281993,8.0,7.0,7.0,10.0,0.5,0.7142857142857142,1.5317193549759605,3,13.283599104809175,0,Normal,0.43499258502811944,1,0,41,Watch,10.510220605036167,13.283599104809175
2016-10-15,Meningitis,10,5,0,10,2016,5,8.571428571428571,7.857142857142857,7.833333333333333,2.5071326821120272,12.0,11.0,7.0,6.0,-0.16666666666666663,0.4285714285714286,1.2764327958133004,3,13.283599104809175,0,Normal,0.4041347899311754,1,0,41,Normal,10.510220605036167,13.283599104809175
2016-10-16,Meningitis,10,7,0,10,2016,6,9.0,8.071428571428571,7.9,2.449489742783174,10.0,8.0,7.0,7.0,0.0,0.4285714285714286,1.2656625743576762,3,13.283599104809175,0,Normal,0.402650532905537,1,0,41,Normal,10.510220605036167,13.283599104809175
2016-10-17,Meningitis,9,7,0,10,2016,0,9.571428571428571,7.785714285714286,8.0,1.7182493859684491,10.0,12.0,5.0,13.0,-0.09999999999999998,0.8,1.124859392575928,3,13.283599104809175,0,Normal,0.4300656547561798,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-18,Meningitis,4,3,0,10,2016,1,9.142857142857142,7.857142857142857,7.866666666666666,2.609506430251474,9.0,10.0,7.0,3.0,-0.5555555555555556,-0.4285714285714286,0.5084099478879803,3,13.283599104809175,0,Normal,0.44126040130212557,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-19,Meningitis,7,3,0,10,2016,2,8.571428571428571,7.928571428571429,7.966666666666667,2.5727509827123924,4.0,10.0,11.0,6.0,0.75,-0.36363636363636365,0.8785508095218173,3,13.283599104809175,0,Normal,0.4257273240622931,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-20,Meningitis,6,3,0,10,2016,3,8.285714285714286,7.857142857142857,7.9,2.7516228977511656,7.0,9.0,8.0,7.0,-0.1428571428571429,-0.25,0.7593975446146057,3,13.283599104809175,0,Normal,0.38702509115553035,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-21,Meningitis,8,4,0,10,2016,4,7.714285714285714,7.928571428571429,7.766666666666667,2.214669705568267,6.0,4.0,12.0,7.0,0.33333333333333326,-0.33333333333333337,1.0299103119769986,3,13.283599104809175,0,Normal,0.3993217489267462,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-22,Meningitis,8,3,0,10,2016,5,7.428571428571429,8.0,7.633333333333334,1.9880595947759898,8.0,7.0,10.0,7.0,0.0,-0.19999999999999996,1.047897655328996,3,13.283599104809175,0,Normal,0.3930630106151328,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-23,Meningitis,5,5,0,10,2016,6,6.714285714285714,7.857142857142857,7.633333333333334,1.7994708216848456,8.0,6.0,10.0,7.0,-0.375,-0.5,0.6549360345806226,3,13.283599104809175,0,Normal,0.4033332763653097,1,0,42,Normal,10.510220605036167,13.283599104809175
2016-10-24,Meningitis,11,5,0,10,2016,0,7.0,8.285714285714286,7.733333333333333,2.3094010767584825,5.0,8.0,9.0,5.0,1.2000000000000002,0.22222222222222232,1.4222298840667154,3,13.283599104809175,0,Normal,0.4416807527748126,1,0,43,Watch,10.510220605036167,13.283599104809175
2016-10-25,Meningitis,10,5,0,10,2016,1,7.857142857142857,8.5,7.8,2.1157009420498,11.0,8.0,4.0,7.0,-0.09090909090909094,1.5,1.281886937572106,3,13.283599104809175,0,Normal,0.4432942127203038,1,0,43,Normal,10.510220605036167,13.283599104809175
2016-10-26,Meningitis,7,5,0,10,2016,2,7.857142857142857,8.214285714285714,7.766666666666667,2.1157009420498,10.0,5.0,7.0,11.0,-0.30000000000000004,0.0,0.9011715229798738,3,13.283599104809175,0,Normal,0.3832122602004609,1,0,43,Normal,10.510220605036167,13.283599104809175
2016-10-27,Meningitis,9,6,0,10,2016,3,8.285714285714286,8.285714285714286,7.9,1.9760470401186951,7.0,11.0,6.0,8.0,0.2857142857142858,0.5,1.1390963169219086,3,13.283599104809175,0,Normal,0.3892763589719191,1,0,43,Normal,10.510220605036167,13.283599104809175
2016-10-28,Meningitis,12,6,0,10,2016,4,8.857142857142858,8.285714285714286,8.033333333333333,2.410295378065473,9.0,10.0,8.0,12.0,0.33333333333333326,0.5,1.4935900095423806,3,13.283599104809175,0,Normal,0.4234432365855336,1,0,43,Watch,10.510220605036167,13.283599104809175
2016-10-29,Meningitis,10,3,0,10,2016,5,9.142857142857142,8.285714285714286,8.066666666666666,2.410295378065475,12.0,7.0,8.0,10.0,-0.16666666666666663,0.25,1.23951576250878,3,13.283599104809175,0,Normal,0.41260042054540635,1,0,43,Normal,10.510220605036167,13.283599104809175
2016-10-30,Meningitis,4,4,0,10,2016,6,9.0,7.857142857142857,7.866666666666666,2.708012801545316,10.0,9.0,5.0,10.0,-0.6,-0.19999999999999996,0.5084099478879803,3,13.283599104809175,0,Normal,0.4457192718319452,1,0,43,Normal,10.510220605036167,13.283599104809175
2016-10-31,Meningitis,7,3,0,10,2016,0,8.428571428571429,7.714285714285714,7.9,2.636736799982302,4.0,12.0,11.0,9.0,0.75,-0.36363636363636365,0.8859638020503733,3,13.283599104809175,0,Normal,0.42846692417159365,1,0,44,Normal,10.510220605036167,13.283599104809175
2016-11-01,Meningitis,6,3,0,11,2016,1,7.857142857142857,7.857142857142857,7.866666666666666,2.6726124191242326,7.0,10.0,10.0,4.0,-0.1428571428571429,-0.4,0.7626149218319705,3,13.283599104809175,0,Normal,0.3843815663988831,1,0,44,Normal,10.510220605036167,13.283599104809175
2016-11-02,Meningitis,8,6,0,11,2016,2,8.0,7.928571428571429,7.7,2.6457513110645805,6.0,4.0,7.0,7.0,0.33333333333333326,0.1428571428571428,1.0388261264770808,3,13.283599104809175,0,Normal,0.3731183150156831,1,0,44,Normal,10.510220605036167,13.283599104809175
2016-11-03,Meningitis,13,8,0,11,2016,3,8.571428571428571,8.428571428571429,8.033333333333333,3.258688021128685,8.0,7.0,9.0,6.0,0.625,0.4444444444444444,1.6180558436709125,3,13.283599104809175,0,Normal,0.4398509010595232,1,0,44,Watch,10.510220605036167,13.283599104809175
2016-11-04,Meningitis,4,3,0,11,2016,4,7.428571428571429,8.142857142857142,7.966666666666667,3.2586880211286786,13.0,6.0,12.0,8.0,-0.6923076923076923,-0.6666666666666667,0.502029034012467,3,13.283599104809175,0,Normal,0.47400191224057275,1,0,44,Normal,10.510220605036167,13.283599104809175
2016-11-05,Meningitis,3,2,0,11,2016,5,6.428571428571429,7.785714285714286,7.833333333333333,3.4086724129853705,4.0,8.0,10.0,8.0,-0.25,-0.7,0.3829298387439901,3,13.283599104809175,0,Normal,0.4644249289614746,1,0,44,Normal,10.510220605036167,13.283599104809175
2016-11-06,Meningitis,6,5,0,11,2016,6,6.714285714285714,7.857142857142857,7.8,3.251373336211711,3.0,13.0,4.0,5.0,1.0,0.5,0.7691321625432637,3,13.283599104809175,0,Normal,0.45956157468976827,1,0,44,Normal,10.510220605036167,13.283599104809175
2016-11-07,Meningitis,6,2,0,11,2016,0,6.571428571428571,7.5,7.766666666666667,3.258688021128674,6.0,4.0,7.0,11.0,0.0,-0.1428571428571429,0.7724327339827489,3,13.283599104809175,0,Normal,0.3992896885805512,1,0,45,Normal,10.510220605036167,13.283599104809175
2016-11-08,Meningitis,2,0,0,11,2016,1,6.0,6.928571428571429,7.6,3.6968455021364557,6.0,3.0,6.0,10.0,-0.6666666666666667,-0.6666666666666667,0.26312327325351925,3,13.283599104809175,0,Normal,0.5085204750507003,1,0,45,Normal,10.510220605036167,13.283599104809175
2016-11-09,Meningitis,10,7,0,11,2016,2,6.285714285714286,7.142857142857143,7.766666666666667,3.946064947695166,2.0,6.0,8.0,7.0,4.0,0.25,1.2873878899712483,3,13.283599104809175,0,Normal,0.552879773955933,1,0,45,Normal,10.510220605036167,13.283599104809175
2016-11-10,Meningitis,5,3,0,11,2016,3,5.142857142857143,6.857142857142857,7.7,2.609506430251447,10.0,6.0,13.0,9.0,-0.5,-0.6153846153846154,0.6492663290481755,3,13.283599104809175,0,Normal,0.4603227551185038,1,0,45,Normal,10.510220605036167,13.283599104809175
2016-11-11,Meningitis,8,3,0,11,2016,4,5.714285714285714,6.571428571428571,7.6,2.7516228977511497,5.0,2.0,4.0,12.0,0.6000000000000001,1.0,1.052493093014077,3,13.283599104809175,0,Normal,0.4523753669960793,1,0,45,Normal,10.510220605036167,13.283599104809175
2016-11-12,Meningitis,1,0,0,11,2016,5,5.428571428571429,5.928571428571429,7.366666666666666,3.1547394428670024,8.0,10.0,3.0,10.0,-0.875,-0.6666666666666667,0.13572818169479256,3,13.283599104809175,0,Normal,0.5749398105170759,-1,1,45,Normal,10.510220605036167,13.283599104809175
2016-11-13,Meningitis,9,7,0,11,2016,6,5.857142857142857,6.285714285714286,7.266666666666667,3.436498771936879,1.0,5.0,6.0,4.0,8.0,0.5,1.2383616933449524,3,13.283599104809175,0,Normal,0.6026057180864975,-1,1,45,Normal,10.510220605036167,13.283599104809175
2016-11-14,Meningitis,5,4,0,11,2016,0,5.714285714285714,6.142857142857143,7.1,3.4503277967117514,9.0,8.0,6.0,7.0,-0.4444444444444444,-0.16666666666666663,0.7041261794113505,3,13.283599104809175,0,Normal,0.46986072156746994,1,0,46,Normal,10.510220605036167,13.283599104809175
2016-11-15,Meningitis,6,2,0,11,2016,1,6.285714285714286,6.142857142857143,6.966666666666667,3.039423504234828,5.0,1.0,2.0,6.0,0.19999999999999996,2.0,0.8611204133377983,3,13.283599104809175,0,Normal,0.5087415343235345,1,0,46,Normal,10.510220605036167,13.283599104809175
2016-11-16,Meningitis,5,3,0,11,2016,2,5.571428571428571,5.928571428571429,6.833333333333333,2.5727509827123725,6.0,9.0,10.0,8.0,-0.16666666666666663,-0.5,0.7316002536214212,3,13.283599104809175,0,Normal,0.48437456030535114,1,0,46,Normal,10.510220605036167,13.283599104809175
2016-11-17,Meningitis,5,2,0,11,2016,3,5.571428571428571,5.357142857142857,6.866666666666666,2.5727509827123725,5.0,5.0,5.0,13.0,0.0,0.0,0.7280493132068145,3,13.283599104809175,0,Normal,0.48644845068336834,1,0,46,Normal,10.510220605036167,13.283599104809175
2016-11-18,Meningitis,8,3,0,11,2016,4,5.571428571428571,5.642857142857143,6.9,2.5727509827123725,5.0,6.0,8.0,4.0,0.6000000000000001,0.0,1.1592522822779305,3,13.283599104809175,0,Normal,0.47053316869159295,1,0,46,Normal,10.510220605036167,13.283599104809175
2016-11-19,Meningitis,13,7,0,11,2016,5,7.285714285714286,6.357142857142857,7.133333333333334,2.984084768360615,8.0,5.0,1.0,3.0,0.625,12.0,1.8221744615240851,3,13.283599104809175,0,Normal,0.5777988779978502,-1,1,46,Watch,10.510220605036167,13.283599104809175
2016-11-20,Meningitis,8,6,0,11,2016,6,7.142857142857143,6.5,7.133333333333334,2.9113897843109897,13.0,5.0,9.0,6.0,-0.3846153846153846,-0.11111111111111116,1.1213381301686678,3,13.283599104809175,0,Normal,0.43593301631436837,1,0,46,Normal,10.510220605036167,13.283599104809175
2016-11-21,Meningitis,8,2,0,11,2016,0,7.571428571428571,6.642857142857143,7.133333333333334,2.760262237369404,8.0,8.0,5.0,6.0,0.0,0.6000000000000001,1.1213381301686678,3,13.283599104809175,0,Normal,0.4096356372303838,1,0,47,Normal,10.510220605036167,13.283599104809175
2016-11-22,Meningitis,5,4,0,11,2016,1,7.428571428571429,6.857142857142857,7.133333333333334,2.878491668515685,8.0,13.0,6.0,2.0,-0.375,-0.16666666666666663,0.7008363313554173,3,13.283599104809175,0,Normal,0.4064017002374239,1,0,47,Normal,10.510220605036167,13.283599104809175
2016-11-23,Meningitis,5,3,0,11,2016,2,7.428571428571429,6.5,6.933333333333334,2.878491668515685,5.0,8.0,5.0,10.0,0.0,0.0,0.7210498485795317,3,13.283599104809175,0,Normal,0.4394466918598571,1,0,47,Normal,10.510220605036167,13.283599104809175
2016-11-24,Meningitis,16,10,0,11,2016,3,9.0,7.285714285714286,7.133333333333334,4.082482904638628,5.0,8.0,5.0,5.0,2.2,2.2,2.2426762603373356,3,13.283599104809175,1,Outbreak,0.6151901843478822,-1,1,47,Outbreak,10.510220605036167,13.283599104809175
2016-11-25,Meningitis,11,5,0,11,2016,4,9.428571428571429,7.5,7.266666666666667,4.117326918327103,16.0,5.0,8.0,8.0,-0.3125,0.375,1.5135531807549418,3,13.283599104809175,0,Normal,0.5229932001881151,1,0,47,Watch,10.510220605036167,13.283599104809175
2016-11-26,Meningitis,8,4,0,11,2016,5,8.714285714285714,8.0,7.233333333333333,3.8172540616821076,11.0,5.0,13.0,1.0,-0.2727272727272727,-0.3846153846153846,1.1058379025941114,3,13.283599104809175,0,Normal,0.4565212511092321,1,0,47,Normal,10.510220605036167,13.283599104809175
2016-11-27,Meningitis,9,4,0,11,2016,6,8.857142857142858,8.0,7.133333333333334,3.804758924845365,8.0,16.0,8.0,9.0,0.125,0.125,1.2615053964397513,3,13.283599104809175,0,Normal,0.4301767559923195,1,0,47,Normal,10.510220605036167,13.283599104809175
2016-11-28,Meningitis,11,7,0,11,2016,0,9.285714285714286,8.428571428571429,7.166666666666667,3.860668582611294,9.0,11.0,8.0,5.0,0.22222222222222232,0.375,1.5346695809886992,3,13.283599104809175,0,Normal,0.46586839893429044,1,0,48,Watch,10.510220605036167,13.283599104809175
